Full quantification results
"","Full compound name","Abbreviated compound name","mz","RT","Column","z","SampID","Volume filtered (L)","Particulate carbon filtered (umol)","Normalized peak area (area per L filtered)","Estimated metabolite carbon concentration (nmol C per L)","Estimated metabolite carbon concentration per particulate carbon (nmol C per umol C)","mol Fraction C","Metabolite as a portion of particulate matter (C, %)","Metabolite as a portion of particulate matter (N, %)"
"2063","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_08_A",3.1,24.21686837,1170857.48438399,0.451762356920285,0.0289150373420658,0.00135254446982323,0.00578300746736243,0.0160193230707771
"2064","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_08_B",3.3,25.77924698,1266027.5701408,0.488482677559837,0.0312653204571506,0.00179715931120096,0.00625306409162417,0.0173214118140659
"2065","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_08_C",3,23.43567907,1430354.01793389,0.551886212447266,0.0353234619828278,0.00162531546917967,0.00706469239596266,0.0195696772873449
"2066","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_12_A",2.25,41.68972321,2405772.27514016,0.928240514090061,0.0250486330429949,0.00154848427292211,0.0050097266088994,0.0130645619412606
"2067","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_12_B",2.75,50.95410614,1584833.79443958,0.61149051857462,0.0165011129962705,0.00145714578246393,0.00330022259909218,0.00860645019813969
"2068","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_12_C",1.9,35.20465515,2423376.95568241,0.93503308456142,0.0252319310201608,0.00143038342981625,0.00504638620360213,0.0131601642731093
"2069","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_15_A",2.2,65.94233043,2384440.47750659,0.92000987688202,0.01534690779005,0.00127889700249611,0.00306938155791692,0.00841633261493015
"2070","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_15_B",2.04,61.14652458,3180008.30038098,1.22697088583928,0.0204673987958003,0.00168108423433451,0.00409347975899939,0.0112244393712994
"2071","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_15_C",2.095,62.79508284,3374257.51371861,1.30191978749275,0.0217176395940662,0.00150218835410543,0.00434352791859191,0.0119100786250617
"2072","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_17_A",1.325,45.4484529,4526524.04325276,1.74650903095355,0.0254587815244802,0.00136075450195815,0.00509175630486803,0.0141384746678106
"2073","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_17_B",1.325,45.4484529,4301679.57224345,1.65975528891543,0.0241941762313865,0.00132447028065832,0.00483883524625069,0.0134361790813548
"2074","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_17_C",1.64,56.25317944,4643103.34982015,1.79148986167415,0.026114465016856,0.00145944746103066,0.00522289300348261,0.0145026069593756
"2075","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_19_A",1.04,44.04571642,5090624.64582969,1.96416098361146,0.0231887183248128,0.00175710196804941,0.00463774366538373,0.0120982832974992
"2076","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_19_B",1.15,48.70439796,5895467.31083296,2.27470058739867,0.0268549226053144,0.00170273357775877,0.00537098452106288,0.0140110573180903
"2077","Glycine","Glycine",76.039854,11.51,"HILIC",1,"SW_19_C",1.5,63.5274756,5202313.72465645,2.00725497426873,0.0236974823331647,0.0013170164351212,0.00473949646663293,0.0123637214727514
"2078","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_T-S_A",0.6,76.76311476,4770160,8.3699847849484,0.00654219267505012,0.00287695437696819,0.00654219267505012,0.0247376630347317
"2079","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_T-S_B",0.62,76.75804953,3893646.77419355,6.81136909820732,0.00550176674205095,0.00250427571840934,0.00550176674176425,0.0213600795551118
"2080","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_T-S_C",0.6,64.52739864,166.666666666667,0.0122023019642655,1.13461588919856e-05,5.3563342497095e-06,1.13461588919856e-05,4.23683861044017e-05
"2081","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_T-S_A",0.62,84.00397013,9345938.70967742,16.5911440853429,0.0122452656904117,0.003373794453796,0.0122452656907033,0.0387980510662087
"2082","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_T-S_B",0.62,71.22869299,9601501.61290323,17.2694468758039,0.0150319437484296,0.00417173194171977,0.0150319437475855,0.0458547390105647
"2083","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_T-S_C",0.78,85.3133456,8518633.33333333,15.7829959261634,0.0144300246764763,0.00316726237413828,0.0144300246768146,0.0435374437750055
"2084","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_T-S_A",0.44,25.87667432,1916743.18181818,3.7260476428778,0.00633567104718359,0.0016470908098875,0.00633567104659598,0.0195882529130848
"2085","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_T-S_B",0.58,35.99248868,2157265.51724138,4.63692856283144,0.00747216617987483,0.00218589354036929,0.00747216617933506,0.0235459386307869
"2086","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_T-S_C",0.5,31.7832986,2977984,4.70189037771043,0.00739679420453612,0.00161907154861064,0.00739679420453613,0.023152393796085
"2087","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_1_A",0.25,NA,111339768,366.727399911645,NA,0.0705858631088138,NA,NA
"2088","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_1_B",0.5,NA,10198976,26.5858046874567,NA,0.0181122622058593,NA,NA
"2089","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_1_C",0.5,NA,11519052,22.1710016675332,NA,0.022940883672276,NA,NA
"2090","GMP","GMP",362.050178,13.85,"HILIC",-1,"Sea ice_2",0.62,NA,8827435.48387097,32.6174939821936,NA,0.0166088572137904,NA,NA
"2091","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_A",0.725,9.144216331,312751.724137931,0.652142660790842,0.00517051884993686,0.00475847502243398,0.00517051885021959,0.0208874221362282
"2092","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_B",1.105,13.93704696,265173.755656109,0.454320886298002,0.00360208716236751,0.00246314865671882,0.00360208716265181,0.0145514052491273
"2093","GMP","GMP",362.050178,13.85,"HILIC",-1,"Meltwater_C",1.02,12.86496642,494599.019607843,0.697560412462455,0.00553061389733269,0.00354175597055865,0.00553061389578506,0.0223421034639195
"2094","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_08_A",3.1,24.21686837,686085.161290323,1.02896227194013,0.0131717404343078,0.0030806400959497,0.0131717404319146,0.036486614719779
"2095","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_08_B",3.3,25.77924698,534009.393939394,1.1855329647058,0.0151760010157176,0.00436165232490915,0.0151760010161886,0.0420385525304615
"2096","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_08_C",3,23.43567907,543720,1.19880080233137,0.0153458425345902,0.00353049133054825,0.0153458425332806,0.0425090250568213
"2097","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_12_A",2.25,41.68972321,998682.222222222,2.07194353396358,0.0111823072749493,0.00345640157698825,0.0111823072756199,0.029161660396602
"2098","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_12_B",2.75,50.95410614,753948,1.54833701448124,0.00835639580866053,0.00368959563877327,0.00835639580825053,0.0217921374089841
"2099","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_12_C",1.9,35.20465515,1170175.78947368,2.18200713935674,0.011776322043529,0.00333796408641584,0.0117763220425255,0.0307107554515049
"2100","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_15_A",2.2,65.94233043,1216288.18181818,1.78945118621358,0.00597005380913691,0.00248749911894166,0.00597005380895585,0.016370059452401
"2101","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_15_B",2.04,61.14652458,1199582.84313725,2.50668230364234,0.00836291503818837,0.00343442876255047,0.00836291503786012,0.0229313538447139
"2102","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_15_C",2.095,62.79508284,1593720.76372315,2.66351650998674,0.00888615292162296,0.00307323348235992,0.00888615292117013,0.0243660871874325
"2103","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_17_A",1.325,45.4484529,1846831.69811321,3.28321914238431,0.00957186677669992,0.00255804874165202,0.00957186677664727,0.0265785689342398
"2104","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_17_B",1.325,45.4484529,1909142.64150943,3.31065365395968,0.0096518490984686,0.00264187281312281,0.00965184909841551,0.0268006589091885
"2105","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_17_C",1.64,56.25317944,1724637.80487805,3.27455750108864,0.00954661470737549,0.00266763699488464,0.00954661470757914,0.0265084505472918
"2106","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_19_A",1.04,44.04571642,1079951.92307692,2.64563276143947,0.00624682329073816,0.00236673397478546,0.00624682329130547,0.0162958204119237
"2107","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_19_B",1.15,48.70439796,1639489.56521739,2.82859167150411,0.00667882277264008,0.00211735032009061,0.00667882277264008,0.0174227589593404
"2108","GMP","GMP",362.050178,13.85,"HILIC",-1,"SW_19_C",1.5,63.5274756,1883496,3.14120243600058,0.00741695401792553,0.00206103125277479,0.00741695401792553,0.0193482903298761
"2109","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,114553213.333333,10.7412669095618,0.0119937814365413,0.00369201804347579,0.00839564700557894,NA
"2110","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,93729077.4193548,8.78865820043578,0.0101412687894624,0.00323124808117403,0.00709888815225374,NA
"2111","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,83537966.6666667,7.83307225470591,0.0104049784651369,0.00343841295857127,0.00728348492559586,NA
"2112","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_T-S_A",0.62,84.00397013,128120967.741935,12.0134692967799,0.0126666648739117,0.00244292834031445,0.00886666541194926,NA
"2113","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_T-S_B",0.62,71.22869299,152607083.870968,14.3094494903266,0.0177935089108944,0.00345669365883743,0.0124554562369267,NA
"2114","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_T-S_C",0.78,85.3133456,132737856.410256,12.446379313314,0.0162563343001837,0.00249768479176786,0.0113794340103954,NA
"2115","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,45520559.0909091,4.2683086824039,0.0103681673035117,0.001886796058013,0.00725771711178506,NA
"2116","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,46705317.2413793,4.37939944229773,0.0100816736637772,0.00206449179061106,0.00705717156413424,NA
"2117","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,64052200,6.0059578978605,0.0134975604043918,0.00206812043102426,0.00944829228307427,NA
"2118","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_1_A",0.25,NA,1612564096,151.204674752428,NA,0.0291031225811298,NA,NA
"2119","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_1_B",0.5,NA,1691963648,158.649701877507,NA,0.108084183761515,NA,NA
"2120","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_1_C",0.5,NA,747440576,70.0849717981366,NA,0.0725186533881437,NA,NA
"2121","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Sea ice_2",0.62,NA,1024724645.16129,96.0849600129075,NA,0.0489265478861849,NA,NA
"2122","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_A",0.725,9.144216331,61838957.2413793,5.79842961895641,0.0656755721176737,0.0423092739826061,0.0459729004848854,NA
"2123","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_B",1.105,13.93704696,76976463.3484163,7.21782230738039,0.0817522399374637,0.0391321857679194,0.0572265679607413,NA
"2124","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"Meltwater_C",1.02,12.86496642,128554572.54902,12.0541269512502,0.136530360147705,0.0612029801816772,0.0955712520766502,NA
"2125","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_08_A",3.1,24.21686837,37701308.3870968,3.53512402176909,0.0646472904756641,0.010583910705572,0.0452531033247428,NA
"2126","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_08_B",3.3,25.77924698,43763292.1212121,4.10353570918361,0.0750419117628764,0.0150971728320941,0.0525293382356436,NA
"2127","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_08_C",3,23.43567907,55770778.6666667,5.22943706231631,0.0956314218899771,0.0154007923386859,0.0669419953172711,NA
"2128","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_12_A",2.25,41.68972321,44514581.3333333,4.17398155455842,0.0321814784303751,0.00696300656413024,0.0225270349026134,NA
"2129","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_12_B",2.75,50.95410614,32832011.6363636,3.07854655406163,0.0237356534144346,0.00733599457572351,0.016614957389289,NA
"2130","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_12_C",1.9,35.20465515,35791852.631579,3.35608082145017,0.0258754479793576,0.00513402410608617,0.0181128135840068,NA
"2131","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_15_A",2.2,65.94233043,34707581.8181818,3.25441241887942,0.0155107550033218,0.00452392783161908,0.0108575285019959,NA
"2132","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_15_B",2.04,61.14652458,35534784.3137255,3.33197639578015,0.015880430289795,0.00456517188204452,0.0111163012024202,NA
"2133","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_15_C",2.095,62.79508284,45128534.6062052,4.23154987396232,0.0201678597955081,0.00488247048823498,0.0141175018561363,NA
"2134","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_17_A",1.325,45.4484529,59651707.1698113,5.59333858629977,0.0232953823946249,0.00435792803094075,0.0163067676761477,NA
"2135","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_17_B",1.325,45.4484529,29963821.8867925,2.80960611362399,0.0117015710358499,0.00224204123505613,0.00819109972504985,NA
"2136","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_17_C",1.64,56.25317944,54579785.3658537,5.11776165348856,0.0213146786807044,0.00416921379860006,0.0149202750768113,NA
"2137","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_19_A",1.04,44.04571642,58278780.7692308,5.46460392677601,0.0184327575520941,0.0048885332691488,0.0129029302876376,NA
"2138","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_19_B",1.15,48.70439796,67022413.9130435,6.28446479862861,0.021198245571048,0.00470425395331054,0.0148387718997336,NA
"2139","Gonyol","Gonyol",179.074191,10.74,"HILIC",1,"SW_19_C",1.5,63.5274756,52216917.3333333,4.89620351931803,0.0165154755248183,0.00321253681635007,0.0115608328673728,NA
"2140","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,106804479.201704,1.93380999574249,0.00302303000880861,0.000664694533433433,0.00151151500440431,0.0114308308263355
"2141","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_T-S_B",0.62,76.75804953,137524326.038917,2.49002587100828,0.0040225515095241,0.000915485747001774,0.00201127575465724,0.0156171688634585
"2142","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_T-S_C",0.6,64.52739864,92863880.2053,1.68140045367665,0.00312685864754702,0.000738069166283527,0.00156342932377351,0.011676194184689
"2143","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_T-S_A",0.62,84.00397013,194546657.250005,3.52247652196171,0.00519960054325175,0.000716292480632474,0.00259980027168777,0.0164744785863593
"2144","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_T-S_B",0.62,71.22869299,265387343.948344,4.80512336473875,0.00836510221114482,0.00116076020087652,0.00418255110533753,0.0255176299957093
"2145","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_T-S_C",0.78,85.3133456,188078310.139333,3.40536013890322,0.00622688253441209,0.000683372731564804,0.00311344126727904,0.0187873932521737
"2146","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_T-S_A",0.44,25.87667432,156874581.092681,2.84038305567716,0.00965942167871246,0.00125558481156529,0.00482971083890829,0.0298644284761065
"2147","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_T-S_B",0.58,35.99248868,113991142.371667,2.06393226381576,0.00665183629648997,0.000972957884104167,0.00332591814800473,0.0209609536844934
"2148","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_T-S_C",0.5,31.7832986,186568950.935489,3.37803156675553,0.0106283227844562,0.00116320763792578,0.00531416139222808,0.0332672652088559
"2149","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_1_A",0.25,NA,2446023367.89245,44.2878844970267,NA,0.00852431139107483,NA,NA
"2150","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_1_B",0.5,NA,2681308414.48725,48.5479733842586,NA,0.0330745536513188,NA,NA
"2151","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_1_C",0.5,NA,806236562.12087,14.5977803029963,NA,0.015104684254969,NA,NA
"2152","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Sea ice_2",0.62,NA,717101429.770061,12.9838928405959,NA,0.00661140988901045,NA,NA
"2153","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_A",0.725,9.144216331,122175635.970234,2.21212132526054,0.0350776469576044,0.0161411370636001,0.0175388234797612,0.141703693732401
"2154","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_B",1.105,13.93704696,88886095.1458273,1.60937837589098,0.0255199413543417,0.00872541479884328,0.0127599706781779,0.103093287819529
"2155","Guanine","Guanine",152.057235,8.61,"HILIC",1,"Meltwater_C",1.02,12.86496642,100178123.602379,1.81383269901209,0.0287619771803856,0.00920945724061766,0.0143809885861686,0.116190188272043
"2156","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_08_A",3.1,24.21686837,94175734.4030942,1.70515298521477,0.0436553081381413,0.00510510715429478,0.0218276540651048,0.120928165602232
"2157","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_08_B",3.3,25.77924698,98320231.8280322,1.78019356972563,0.0455764963550118,0.00654944708695549,0.0227882481782131,0.126249987344505
"2158","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_08_C",3,23.43567907,108312650.128717,1.96111705285982,0.0502084974026695,0.00577552729348114,0.0251042486991923,0.139080944519311
"2159","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_12_A",2.25,41.68972321,170978070.835741,3.09574190994838,0.0334155219131466,0.00516429480055623,0.0167077609575752,0.0871423113358162
"2160","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_12_B",2.75,50.95410614,97296051.1789124,1.76164967726422,0.0190152942695762,0.00419790711291504,0.00950764713432163,0.0495888317264014
"2161","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_12_C",1.9,35.20465515,128857651.429296,2.33310640363013,0.0251836136329672,0.00356911086340444,0.0125918068154106,0.0656748173842804
"2162","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_15_A",2.2,65.94233043,104700568.216737,1.89571642398136,0.0126491620953136,0.00263521741791399,0.00632458104746496,0.0346843666980742
"2163","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_15_B",2.04,61.14652458,76930604.929364,1.39291136385737,0.00929419685513394,0.00190844082824694,0.00464709842738458,0.0254849554030233
"2164","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_15_C",2.095,62.79508284,114376806.269636,2.07091512358404,0.0138181748878749,0.00238947484389938,0.00690908744358537,0.0378898334362286
"2165","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_17_A",1.325,45.4484529,110176869.085153,1.99487074258476,0.011631655492171,0.0015542601244465,0.00581582774605353,0.0322980631187371
"2166","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_17_B",1.325,45.4484529,88749837.0549651,1.60691127657005,0.00936954860109361,0.00128230121855042,0.00468477430052104,0.0260167843103573
"2167","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_17_C",1.64,56.25317944,113923583.567623,2.06270903898907,0.0120272057779427,0.00168039771488539,0.00601360288909962,0.0333964027416317
"2168","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_19_A",1.04,44.04571642,145218101.086286,2.62932994517073,0.0124166587138807,0.00235214977787413,0.00620832935750417,0.0323908058704887
"2169","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_19_B",1.15,48.70439796,183078224.643177,3.31482821192502,0.0156538325218373,0.0024813240618193,0.00782691626091865,0.0408354825546669
"2170","Guanine","Guanine",152.057235,8.61,"HILIC",1,"SW_19_C",1.5,63.5274756,123673518.816822,2.23924210561389,0.0105745211082206,0.00146922971576309,0.00528726055411029,0.0275853003816356
"2171","Guanosine","Guanosine",284.099495,9.06,"HILIC",1,"Meltwater_T-S_A",0.6,76.76311476,76616871.1271839,8.60454252299097,0.0067255289600166,0.00295757721302482,0.00672552896001661,0.0254309032776914
