"","SampleID","variable","value"
"3233","iceslush","Cercozoa",0
"3234","Barrow_S2C2","Cercozoa",594
"3235","Carboy3","Cercozoa",4
"3236","B23","Cercozoa",3
"3237","B33","Cercozoa",3
"3238","CTDSW","Cercozoa",6
"3239","Carboy9","Cercozoa",3
"3240","B43","Cercozoa",5
"3241","core_1","Cercozoa",66
"3242","B51","Cercozoa",0
"3243","B12","Cercozoa",2
"3244","B11","Cercozoa",0
"3245","core_2","Cercozoa",396
"3246","B52","Cercozoa",17
"3247","dockslush_3","Cercozoa",0
"3248","B14","Cercozoa",64
"3249","blank771","Cercozoa",66
"3250","core_4","Cercozoa",21
"3251","mock_3","Cercozoa",0
"3252","hero_13","Cercozoa",0
"3253","Carboy4","Cercozoa",0
"3254","Carboy7","Cercozoa",0
"3255","Barrow_S2C3","Cercozoa",3938
"3256","Carboy2","Cercozoa",0
"3257","Barrow_S1IC6","Cercozoa",765
"3258","B22","Cercozoa",0
"3259","Barrow_S2C1D","Cercozoa",1213
"3260","Barrow_S1IC5","Cercozoa",1665
"3261","Carboy1","Cercozoa",0
"3262","B21","Cercozoa",0
"3263","B32","Cercozoa",0
"3264","Carboy8","Cercozoa",0
"3265","B31","Cercozoa",0
"3266","B42","Cercozoa",0
"3267","blankMQ121118","Cercozoa",51
"3268","Barrow_blank1","Cercozoa",0
"3269","B41","Cercozoa",3
"3270","Barrow_blank2","Cercozoa",0
"3271","blankdry2","Cercozoa",0
"3272","blankFiltSW1","Cercozoa",0
"3273","core_3","Cercozoa",229
"3274","B53","Cercozoa",0
"3275","dockslush_2","Cercozoa",0
"3276","B13","Cercozoa",0
"3277","dockslush_1","Cercozoa",0
"3278","mock_1","Cercozoa",0
"3279","core_6","Cercozoa",23
"3280","mock_2","Cercozoa",0
"3281","hero_11","Cercozoa",2
"3282","hero_12","Cercozoa",0
"3283","Carboy6","Cercozoa",0
"3284","Carboy5","Cercozoa",0
"3285","blankMQ191118","Cercozoa",23
"3286","Barrow_S1IC4","Cercozoa",201
"3287","iceslush","Cercozoa",20
"3288","Barrow_S2C2","Cercozoa",2880
"3289","Carboy3","Cercozoa",0
"3290","B23","Cercozoa",0
"3291","B33","Cercozoa",0
"3292","CTDSW","Cercozoa",0
"3293","Carboy9","Cercozoa",0
"3294","B43","Cercozoa",0
"3295","core_1","Cercozoa",30
"3296","B51","Cercozoa",21
"3297","B12","Cercozoa",50
"3298","B11","Cercozoa",41
"3299","core_2","Cercozoa",57
"3300","B52","Cercozoa",14
"3301","dockslush_3","Cercozoa",28
"3302","B14","Cercozoa",62
"3303","blank771","Cercozoa",88
"3304","core_4","Cercozoa",244
"3305","mock_3","Cercozoa",0
"3306","hero_13","Cercozoa",0
"3307","Carboy4","Cercozoa",7
"3308","Carboy7","Cercozoa",5
"3309","Barrow_S2C3","Cercozoa",171
"3310","Carboy2","Cercozoa",3
"3311","Barrow_S1IC6","Cercozoa",80
"3312","B22","Cercozoa",25
"3313","Barrow_S2C1D","Cercozoa",155
"3314","Barrow_S1IC5","Cercozoa",239
"3315","Carboy1","Cercozoa",3
"3316","B21","Cercozoa",55
"3317","B32","Cercozoa",19
"3318","Carboy8","Cercozoa",0
"3319","B31","Cercozoa",14
"3320","B42","Cercozoa",17
"3321","blankMQ121118","Cercozoa",57
"3322","Barrow_blank1","Cercozoa",0
"3323","B41","Cercozoa",13
"3324","Barrow_blank2","Cercozoa",0
"3325","blankdry2","Cercozoa",0
"3326","blankFiltSW1","Cercozoa",0
"3327","core_3","Cercozoa",281
"3328","B53","Cercozoa",24
"3329","dockslush_2","Cercozoa",0
"3330","B13","Cercozoa",58
"3331","dockslush_1","Cercozoa",13
"3332","mock_1","Cercozoa",0
"3333","core_6","Cercozoa",111
"3334","mock_2","Cercozoa",0
"3335","hero_11","Cercozoa",20
"3336","hero_12","Cercozoa",0
"3337","Carboy6","Cercozoa",6
"3338","Carboy5","Cercozoa",23
"3339","blankMQ191118","Cercozoa",35
"3340","Barrow_S1IC4","Cercozoa",54
"3341","iceslush","Cercozoa",43
"3342","Barrow_S2C2","Cercozoa",318
"3343","Carboy3","Cercozoa",21
"3344","B23","Cercozoa",16
"3345","B33","Cercozoa",13
"3346","CTDSW","Cercozoa",17
"3347","Carboy9","Cercozoa",8
"3348","B43","Cercozoa",20
"3349","core_1","Cercozoa",63
"3350","B51","Cercozoa",0
"3351","B12","Cercozoa",0
"3352","B11","Cercozoa",0
"3353","core_2","Cercozoa",259
"3354","B52","Cercozoa",0
"3355","dockslush_3","Cercozoa",4
"3356","B14","Cercozoa",11
"3357","blank771","Cercozoa",130
"3358","core_4","Cercozoa",340
"3359","mock_3","Cercozoa",0
"3360","hero_13","Cercozoa",0
"3361","Carboy4","Cercozoa",0
"3362","Carboy7","Cercozoa",0
"3363","Barrow_S2C3","Cercozoa",342
"3364","Carboy2","Cercozoa",0
"3365","Barrow_S1IC6","Cercozoa",114
"3366","B22","Cercozoa",26
"3367","Barrow_S2C1D","Cercozoa",196
"3368","Barrow_S1IC5","Cercozoa",296
"3369","Carboy1","Cercozoa",0
"3370","B21","Cercozoa",0
"3371","B32","Cercozoa",3
"3372","Carboy8","Cercozoa",0
"3373","B31","Cercozoa",0
"3374","B42","Cercozoa",10
"3375","blankMQ121118","Cercozoa",88
"3376","Barrow_blank1","Cercozoa",0
"3377","B41","Cercozoa",0
"3378","Barrow_blank2","Cercozoa",0
"3379","blankdry2","Cercozoa",0
"3380","blankFiltSW1","Cercozoa",0
"3381","core_3","Cercozoa",447
"3382","B53","Cercozoa",0
"3383","dockslush_2","Cercozoa",0
"3384","B13","Cercozoa",11
"3385","dockslush_1","Cercozoa",0
"3386","mock_1","Cercozoa",0
"3387","core_6","Cercozoa",25
"3388","mock_2","Cercozoa",0
"3389","hero_11","Cercozoa",0
"3390","hero_12","Cercozoa",0
"3391","Carboy6","Cercozoa",0
"3392","Carboy5","Cercozoa",0
"3393","blankMQ191118","Cercozoa",57
"3394","Barrow_S1IC4","Cercozoa",82
"3395","iceslush","Cercozoa",23
"3396","Barrow_S2C2","Cercozoa",651
"3397","Carboy3","Cercozoa",0
"3398","B23","Cercozoa",0
"3399","B33","Cercozoa",0
"3400","CTDSW","Cercozoa",9
"3401","Carboy9","Cercozoa",0
"3402","B43","Cercozoa",0
"3403","core_1","Cercozoa",52
"3404","B51","Cercozoa",0
"3405","B12","Cercozoa",15
"3406","B11","Cercozoa",12
"3407","core_2","Cercozoa",0
"3408","B52","Cercozoa",4
"3409","dockslush_3","Cercozoa",10
"3410","B14","Cercozoa",11
"3411","blank771","Cercozoa",98
"3412","core_4","Cercozoa",356
"3413","mock_3","Cercozoa",0
"3414","hero_13","Cercozoa",0
"3415","Carboy4","Cercozoa",0
"3416","Carboy7","Cercozoa",2
"3417","Barrow_S2C3","Cercozoa",140
"3418","Carboy2","Cercozoa",4
"3419","Barrow_S1IC6","Cercozoa",50
"3420","B22","Cercozoa",0
"3421","Barrow_S2C1D","Cercozoa",93
"3422","Barrow_S1IC5","Cercozoa",187
"3423","Carboy1","Cercozoa",10
"3424","B21","Cercozoa",12
"3425","B32","Cercozoa",0
"3426","Carboy8","Cercozoa",0
"3427","B31","Cercozoa",0
"3428","B42","Cercozoa",13
"3429","blankMQ121118","Cercozoa",88
"3430","Barrow_blank1","Cercozoa",0
"3431","B41","Cercozoa",0
"3432","Barrow_blank2","Cercozoa",0
"3433","blankdry2","Cercozoa",0
"3434","blankFiltSW1","Cercozoa",11
"3435","core_3","Cercozoa",31
"3436","B53","Cercozoa",0
"3437","dockslush_2","Cercozoa",0
"3438","B13","Cercozoa",14
"3439","dockslush_1","Cercozoa",0
"3440","mock_1","Cercozoa",0
"3441","core_6","Cercozoa",27
"3442","mock_2","Cercozoa",0
"3443","hero_11","Cercozoa",5
"3444","hero_12","Cercozoa",0
"3445","Carboy6","Cercozoa",19
"3446","Carboy5","Cercozoa",0
"3447","blankMQ191118","Cercozoa",77
"3448","Barrow_S1IC4","Cercozoa",63
"3449","iceslush","Cercozoa",19
"3450","Barrow_S2C2","Cercozoa",273
"3451","Carboy3","Cercozoa",0
"3452","B23","Cercozoa",5
"3453","B33","Cercozoa",0
"3454","CTDSW","Cercozoa",6
"3455","Carboy9","Cercozoa",0
"3456","B43","Cercozoa",0
"3457","core_1","Cercozoa",254
"3458","B51","Cercozoa",0
"3459","B12","Cercozoa",0
"3460","B11","Cercozoa",8
"3461","core_2","Cercozoa",599
"3462","B52","Cercozoa",51
"3463","dockslush_3","Cercozoa",0
"3464","B14","Cercozoa",186
"3465","blank771","Cercozoa",1404
"3466","core_4","Cercozoa",177
"3467","mock_3","Cercozoa",0
"3468","hero_13","Cercozoa",0
"3469","Carboy4","Cercozoa",0
"3470","Carboy7","Cercozoa",0
"3471","Barrow_S2C3","Cercozoa",4759
"3472","Carboy2","Cercozoa",0
"3473","Barrow_S1IC6","Cercozoa",1996
"3474","B22","Cercozoa",0
"3475","Barrow_S2C1D","Cercozoa",4113
"3476","Barrow_S1IC5","Cercozoa",2692
"3477","Carboy1","Cercozoa",0
"3478","B21","Cercozoa",0
"3479","B32","Cercozoa",0
"3480","Carboy8","Cercozoa",3
"3481","B31","Cercozoa",0
"3482","B42","Cercozoa",11
"3483","blankMQ121118","Cercozoa",173
"3484","Barrow_blank1","Cercozoa",0
"3485","B41","Cercozoa",0
"3486","Barrow_blank2","Cercozoa",3412
"3487","blankdry2","Cercozoa",0
"3488","blankFiltSW1","Cercozoa",10
"3489","core_3","Cercozoa",547
"3490","B53","Cercozoa",0
"3491","dockslush_2","Cercozoa",0
"3492","B13","Cercozoa",0
"3493","dockslush_1","Cercozoa",0
"3494","mock_1","Cercozoa",0
"3495","core_6","Cercozoa",26
"3496","mock_2","Cercozoa",0
"3497","hero_11","Cercozoa",0
"3498","hero_12","Cercozoa",0
"3499","Carboy6","Cercozoa",0
"3500","Carboy5","Cercozoa",0
"3501","blankMQ191118","Cercozoa",107
"3502","Barrow_S1IC4","Cercozoa",661
"3503","iceslush","Cercozoa",645
"3504","Barrow_S2C2","Cercozoa",6640
"3505","Carboy3","Cercozoa",4
"3506","B23","Cercozoa",0
"3507","B33","Cercozoa",0
"3508","CTDSW","Cercozoa",0
"3509","Carboy9","Cercozoa",0
"3510","B43","Cercozoa",0
"3511","core_1","Cercozoa",611
"3512","B51","Cercozoa",49
"3513","B12","Cercozoa",333
"3514","B11","Cercozoa",401
"3515","core_2","Cercozoa",1088
"3516","B52","Cercozoa",74
"3517","dockslush_3","Cercozoa",309
"3518","B14","Cercozoa",218
"3519","blank771","Cercozoa",510
"3520","core_4","Cercozoa",448
"3521","mock_3","Cercozoa",0
"3522","hero_13","Cercozoa",118
"3523","Carboy4","Cercozoa",324
"3524","Carboy7","Cercozoa",615
"3525","Barrow_S2C3","Cercozoa",2627
"3526","Carboy2","Cercozoa",1524
"3527","Barrow_S1IC6","Cercozoa",1208
"3528","B22","Cercozoa",469
"3529","Barrow_S2C1D","Cercozoa",2066
"3530","Barrow_S1IC5","Cercozoa",3318
"3531","Carboy1","Cercozoa",1422
"3532","B21","Cercozoa",551
"3533","B32","Cercozoa",110
"3534","Carboy8","Cercozoa",1025
"3535","B31","Cercozoa",86
"3536","B42","Cercozoa",112
"3537","blankMQ121118","Cercozoa",200
"3538","Barrow_blank1","Cercozoa",137
"3539","B41","Cercozoa",60
"3540","Barrow_blank2","Cercozoa",2724
"3541","blankdry2","Cercozoa",0
"3542","blankFiltSW1","Cercozoa",2056
"3543","core_3","Cercozoa",3820
"3544","B53","Cercozoa",70
"3545","dockslush_2","Cercozoa",1898
"3546","B13","Cercozoa",401
"3547","dockslush_1","Cercozoa",249
"3548","mock_1","Cercozoa",0
"3549","core_6","Cercozoa",257
"3550","mock_2","Cercozoa",0
"3551","hero_11","Cercozoa",214
"3552","hero_12","Cercozoa",0
"3553","Carboy6","Cercozoa",1764
"3554","Carboy5","Cercozoa",469
"3555","blankMQ191118","Cercozoa",133
"3556","Barrow_S1IC4","Cercozoa",682
"3557","iceslush","Cercozoa",191
"3558","Barrow_S2C2","Cercozoa",3900
"3559","Carboy3","Cercozoa",572
"3560","B23","Cercozoa",296
"3561","B33","Cercozoa",73
"3562","CTDSW","Cercozoa",4531
"3563","Carboy9","Cercozoa",720
"3564","B43","Cercozoa",74
"3565","core_1","Cercozoa",31
"3566","B51","Cercozoa",876
"3567","B12","Cercozoa",276
"3568","B11","Cercozoa",260
"3569","core_2","Cercozoa",610
"3570","B52","Cercozoa",963
"3571","dockslush_3","Cercozoa",830
"3572","B14","Cercozoa",1650
"3573","blank771","Cercozoa",23
"3574","core_4","Cercozoa",74
"3575","mock_3","Cercozoa",0
"3576","hero_13","Cercozoa",0
"3577","Carboy4","Cercozoa",268
"3578","Carboy7","Cercozoa",244
"3579","Barrow_S2C3","Cercozoa",203
"3580","Carboy2","Cercozoa",0
"3581","Barrow_S1IC6","Cercozoa",621
"3582","B22","Cercozoa",277
"3583","Barrow_S2C1D","Cercozoa",503
"3584","Barrow_S1IC5","Cercozoa",315
"3585","Carboy1","Cercozoa",0
"3586","B21","Cercozoa",409
"3587","B32","Cercozoa",664
"3588","Carboy8","Cercozoa",15
"3589","B31","Cercozoa",770
"3590","B42","Cercozoa",730
"3591","blankMQ121118","Cercozoa",19
"3592","Barrow_blank1","Cercozoa",0
"3593","B41","Cercozoa",585
"3594","Barrow_blank2","Cercozoa",0
"3595","blankdry2","Cercozoa",0
"3596","blankFiltSW1","Cercozoa",0
"3597","core_3","Cercozoa",313
"3598","B53","Cercozoa",943
"3599","dockslush_2","Cercozoa",630
"3600","B13","Cercozoa",359
"3601","dockslush_1","Cercozoa",399
"3602","mock_1","Cercozoa",0
"3603","core_6","Cercozoa",7
"3604","mock_2","Cercozoa",0
"3605","hero_11","Cercozoa",1053
"3606","hero_12","Cercozoa",0
"3607","Carboy6","Cercozoa",0
"3608","Carboy5","Cercozoa",466
"3609","blankMQ191118","Cercozoa",18
"3610","Barrow_S1IC4","Cercozoa",28
"3611","iceslush","Cercozoa",0
"3612","Barrow_S2C2","Cercozoa",420
"3613","Carboy3","Cercozoa",481
"3614","B23","Cercozoa",370
"3615","B33","Cercozoa",531
"3616","CTDSW","Cercozoa",120
"3617","Carboy9","Cercozoa",237
"3618","B43","Cercozoa",899
"3619","core_1","Cercozoa",40
"3620","B51","Cercozoa",0
"3621","B12","Cercozoa",39
"3622","B11","Cercozoa",47
"3623","core_2","Cercozoa",16
"3624","B52","Cercozoa",0
"3625","dockslush_3","Cercozoa",0
"3626","B14","Cercozoa",0
"3627","blank771","Cercozoa",73
"3628","core_4","Cercozoa",146
"3629","mock_3","Cercozoa",0
"3630","hero_13","Cercozoa",0
"3631","Carboy4","Cercozoa",0
"3632","Carboy7","Cercozoa",196
"3633","Barrow_S2C3","Cercozoa",23
"3634","Carboy2","Cercozoa",22
"3635","Barrow_S1IC6","Cercozoa",14
"3636","B22","Cercozoa",42
"3637","Barrow_S2C1D","Cercozoa",52
"3638","Barrow_S1IC5","Cercozoa",138
"3639","Carboy1","Cercozoa",0
"3640","B21","Cercozoa",32
"3641","B32","Cercozoa",0
"3642","Carboy8","Cercozoa",0
"3643","B31","Cercozoa",0
"3644","B42","Cercozoa",0
"3645","blankMQ121118","Cercozoa",39
"3646","Barrow_blank1","Cercozoa",0
"3647","B41","Cercozoa",0
"3648","Barrow_blank2","Cercozoa",0
"3649","blankdry2","Cercozoa",0
"3650","blankFiltSW1","Cercozoa",31
"3651","core_3","Cercozoa",264
"3652","B53","Cercozoa",0
"3653","dockslush_2","Cercozoa",0
"3654","B13","Cercozoa",39
"3655","dockslush_1","Cercozoa",15
"3656","mock_1","Cercozoa",0
"3657","core_6","Cercozoa",72
"3658","mock_2","Cercozoa",0
"3659","hero_11","Cercozoa",14
"3660","hero_12","Cercozoa",0
"3661","Carboy6","Cercozoa",39
"3662","Carboy5","Cercozoa",0
"3663","blankMQ191118","Cercozoa",23
"3664","Barrow_S1IC4","Cercozoa",40
"3665","iceslush","Cercozoa",26
"3666","Barrow_S2C2","Cercozoa",72
"3667","Carboy3","Cercozoa",12
"3668","B23","Cercozoa",11
"3669","B33","Cercozoa",0
"3670","CTDSW","Cercozoa",0
"3671","Carboy9","Cercozoa",193
"3672","B43","Cercozoa",0
"3673","core_1","Cercozoa",22
"3674","B51","Cercozoa",0
"3675","B12","Cercozoa",0
"3676","B11","Cercozoa",0
"3677","core_2","Cercozoa",0
"3678","B52","Cercozoa",0
"3679","dockslush_3","Cercozoa",0
"3680","B14","Cercozoa",0
"3681","blank771","Cercozoa",918
"3682","core_4","Cercozoa",0
"3683","mock_3","Cercozoa",0
"3684","hero_13","Cercozoa",0
"3685","Carboy4","Cercozoa",0
"3686","Carboy7","Cercozoa",0
"3687","Barrow_S2C3","Cercozoa",0
"3688","Carboy2","Cercozoa",0
"3689","Barrow_S1IC6","Cercozoa",0
"3690","B22","Cercozoa",0
"3691","Barrow_S2C1D","Cercozoa",0
"3692","Barrow_S1IC5","Cercozoa",127
"3693","Carboy1","Cercozoa",0
"3694","B21","Cercozoa",0
"3695","B32","Cercozoa",0
"3696","Carboy8","Cercozoa",0
"3697","B31","Cercozoa",0
"3698","B42","Cercozoa",0
"3699","blankMQ121118","Cercozoa",33
"3700","Barrow_blank1","Cercozoa",0
"3701","B41","Cercozoa",0
"3702","Barrow_blank2","Cercozoa",0
"3703","blankdry2","Cercozoa",0
"3704","blankFiltSW1","Cercozoa",0
"3705","core_3","Cercozoa",0
"3706","B53","Cercozoa",0
"3707","dockslush_2","Cercozoa",0
"3708","B13","Cercozoa",0
"3709","dockslush_1","Cercozoa",0
"3710","mock_1","Cercozoa",0
"3711","core_6","Cercozoa",0
"3712","mock_2","Cercozoa",0
"3713","hero_11","Cercozoa",0
"3714","hero_12","Cercozoa",0
"3715","Carboy6","Cercozoa",0
"3716","Carboy5","Cercozoa",0
"3717","blankMQ191118","Cercozoa",12
"3718","Barrow_S1IC4","Cercozoa",41
"3719","iceslush","Cercozoa",544
"3720","Barrow_S2C2","Cercozoa",0
"3721","Carboy3","Cercozoa",0
"3722","B23","Cercozoa",0
"3723","B33","Cercozoa",0
"3724","CTDSW","Cercozoa",0
"3725","Carboy9","Cercozoa",0
"3726","B43","Cercozoa",0
"3727","core_1","Cercozoa",25
"3728","B51","Cercozoa",0
"3729","B12","Cercozoa",24
"3730","B11","Cercozoa",31
"3731","core_2","Cercozoa",403
"3732","B52","Cercozoa",0
"3733","dockslush_3","Cercozoa",28
"3734","B14","Cercozoa",0
"3735","blank771","Cercozoa",27
"3736","core_4","Cercozoa",136
"3737","mock_3","Cercozoa",0
"3738","hero_13","Cercozoa",835
"3739","Carboy4","Cercozoa",0
"3740","Carboy7","Cercozoa",0
"3741","Barrow_S2C3","Cercozoa",0
"3742","Carboy2","Cercozoa",0
"3743","Barrow_S1IC6","Cercozoa",0
"3744","B22","Cercozoa",70
"3745","Barrow_S2C1D","Cercozoa",0
"3746","Barrow_S1IC5","Cercozoa",43
"3747","Carboy1","Cercozoa",0
"3748","B21","Cercozoa",0
"3749","B32","Cercozoa",0
"3750","Carboy8","Cercozoa",0
"3751","B31","Cercozoa",8
"3752","B42","Cercozoa",0
"3753","blankMQ121118","Cercozoa",32
"3754","Barrow_blank1","Cercozoa",0
"3755","B41","Cercozoa",0
"3756","Barrow_blank2","Cercozoa",0
"3757","blankdry2","Cercozoa",0
"3758","blankFiltSW1","Cercozoa",0
"3759","core_3","Cercozoa",1000
"3760","B53","Cercozoa",0
"3761","dockslush_2","Cercozoa",0
"3762","B13","Cercozoa",45
"3763","dockslush_1","Cercozoa",0
"3764","mock_1","Cercozoa",0
"3765","core_6","Cercozoa",113
"3766","mock_2","Cercozoa",0
"3767","hero_11","Cercozoa",7
"3768","hero_12","Cercozoa",0
"3769","Carboy6","Cercozoa",0
"3770","Carboy5","Cercozoa",0
"3771","blankMQ191118","Cercozoa",29
"3772","Barrow_S1IC4","Cercozoa",15
"3773","iceslush","Cercozoa",0
"3774","Barrow_S2C2","Cercozoa",0
"3775","Carboy3","Cercozoa",0
"3776","B23","Cercozoa",9
"3777","B33","Cercozoa",6
"3778","CTDSW","Cercozoa",9
"3779","Carboy9","Cercozoa",0
"3780","B43","Cercozoa",0
"3781","core_1","Cercozoa",54
"3782","B51","Cercozoa",0
"3783","B12","Cercozoa",4
"3784","B11","Cercozoa",0
"3785","core_2","Cercozoa",135
"3786","B52","Cercozoa",10
"3787","dockslush_3","Cercozoa",12
"3788","B14","Cercozoa",41
"3789","blank771","Cercozoa",10
"3790","core_4","Cercozoa",28
"3791","mock_3","Cercozoa",0
"3792","hero_13","Cercozoa",0
"3793","Carboy4","Cercozoa",0
"3794","Carboy7","Cercozoa",0
"3795","Barrow_S2C3","Cercozoa",1216
"3796","Carboy2","Cercozoa",0
"3797","Barrow_S1IC6","Cercozoa",334
"3798","B22","Cercozoa",0
"3799","Barrow_S2C1D","Cercozoa",571
"3800","Barrow_S1IC5","Cercozoa",881
"3801","Carboy1","Cercozoa",0
"3802","B21","Cercozoa",0
"3803","B32","Cercozoa",0
"3804","Carboy8","Cercozoa",0
"3805","B31","Cercozoa",0
"3806","B42","Cercozoa",0
"3807","blankMQ121118","Cercozoa",35
"3808","Barrow_blank1","Cercozoa",0
"3809","B41","Cercozoa",0
"3810","Barrow_blank2","Cercozoa",3342
"3811","blankdry2","Cercozoa",0
"3812","blankFiltSW1","Cercozoa",0
"3813","core_3","Cercozoa",117
"3814","B53","Cercozoa",0
"3815","dockslush_2","Cercozoa",0
"3816","B13","Cercozoa",4
"3817","dockslush_1","Cercozoa",22
"3818","mock_1","Cercozoa",0
"3819","core_6","Cercozoa",0
"3820","mock_2","Cercozoa",0
"3821","hero_11","Cercozoa",4
"3822","hero_12","Cercozoa",0
"3823","Carboy6","Cercozoa",0
"3824","Carboy5","Cercozoa",0
"3825","blankMQ191118","Cercozoa",13
"3826","Barrow_S1IC4","Cercozoa",143
"3827","iceslush","Cercozoa",0
"3828","Barrow_S2C2","Cercozoa",1139
"3829","Carboy3","Cercozoa",0
"3830","B23","Cercozoa",20
"3831","B33","Cercozoa",0
"3832","CTDSW","Cercozoa",0
"3833","Carboy9","Cercozoa",0
"3834","B43","Cercozoa",0
"3835","core_1","Cercozoa",59
"3836","B51","Cercozoa",0
"3837","B12","Cercozoa",0
"3838","B11","Cercozoa",8
"3839","core_2","Cercozoa",120
"3840","B52","Cercozoa",0
"3841","dockslush_3","Cercozoa",0
"3842","B14","Cercozoa",9
"3843","blank771","Cercozoa",303
"3844","core_4","Cercozoa",169
"3845","mock_3","Cercozoa",0
"3846","hero_13","Cercozoa",0
"3847","Carboy4","Cercozoa",0
"3848","Carboy7","Cercozoa",0
"3849","Barrow_S2C3","Cercozoa",702
"3850","Carboy2","Cercozoa",0
"3851","Barrow_S1IC6","Cercozoa",212
"3852","B22","Cercozoa",5
"3853","Barrow_S2C1D","Cercozoa",435
"3854","Barrow_S1IC5","Cercozoa",719
"3855","Carboy1","Cercozoa",0
"3856","B21","Cercozoa",3
"3857","B32","Cercozoa",0
"3858","Carboy8","Cercozoa",0
"3859","B31","Cercozoa",0
"3860","B42","Cercozoa",2
"3861","blankMQ121118","Cercozoa",58
"3862","Barrow_blank1","Cercozoa",0
"3863","B41","Cercozoa",0
"3864","Barrow_blank2","Cercozoa",0
"3865","blankdry2","Cercozoa",0
"3866","blankFiltSW1","Cercozoa",0
"3867","core_3","Cercozoa",134
"3868","B53","Cercozoa",0
"3869","dockslush_2","Cercozoa",0
"3870","B13","Cercozoa",2
"3871","dockslush_1","Cercozoa",5
"3872","mock_1","Cercozoa",0
"3873","core_6","Cercozoa",41
"3874","mock_2","Cercozoa",0
"3875","hero_11","Cercozoa",0
"3876","hero_12","Cercozoa",0
"3877","Carboy6","Cercozoa",0
"3878","Carboy5","Cercozoa",0
"3879","blankMQ191118","Cercozoa",52
"3880","Barrow_S1IC4","Cercozoa",162
"3881","iceslush","Cercozoa",114
"3882","Barrow_S2C2","Cercozoa",887
"3883","Carboy3","Cercozoa",0
"3884","B23","Cercozoa",0
"3885","B33","Cercozoa",0
"3886","CTDSW","Cercozoa",6
"3887","Carboy9","Cercozoa",0
"3888","B43","Cercozoa",0
"3889","core_1","Cercozoa",324
"3890","B51","Cercozoa",104
"3891","B12","Cercozoa",2090
"3892","B11","Cercozoa",2045
"3893","core_2","Cercozoa",117
"3894","B52","Cercozoa",113
"3895","dockslush_3","Cercozoa",150
"3896","B14","Cercozoa",208
"3897","blank771","Cercozoa",4
"3898","core_4","Cercozoa",13
"3899","mock_3","Cercozoa",1
"3900","hero_13","Cercozoa",0
"3901","Carboy4","Cercozoa",152
"3902","Carboy7","Cercozoa",671
"3903","Barrow_S2C3","Cercozoa",184
"3904","Carboy2","Cercozoa",1412
"3905","Barrow_S1IC6","Cercozoa",418
"3906","B22","Cercozoa",256
"3907","Barrow_S2C1D","Cercozoa",505
"3908","Barrow_S1IC5","Cercozoa",156
"3909","Carboy1","Cercozoa",1640
"3910","B21","Cercozoa",392
"3911","B32","Cercozoa",152
"3912","Carboy8","Cercozoa",2543
"3913","B31","Cercozoa",183
"3914","B42","Cercozoa",140
"3915","blankMQ121118","Cercozoa",5
"3916","Barrow_blank1","Cercozoa",896
"3917","B41","Cercozoa",117
"3918","Barrow_blank2","Cercozoa",0
"3919","blankdry2","Cercozoa",0
"3920","blankFiltSW1","Cercozoa",1633
"3921","core_3","Cercozoa",194
"3922","B53","Cercozoa",115
"3923","dockslush_2","Cercozoa",66
"3924","B13","Cercozoa",1732
"3925","dockslush_1","Cercozoa",256
"3926","mock_1","Cercozoa",0
"3927","core_6","Cercozoa",4
"3928","mock_2","Cercozoa",0
"3929","hero_11","Cercozoa",300
"3930","hero_12","Cercozoa",242
"3931","Carboy6","Cercozoa",1962
"3932","Carboy5","Cercozoa",220
"3933","blankMQ191118","Cercozoa",0
"3934","Barrow_S1IC4","Cercozoa",8
"3935","iceslush","Cercozoa",0
"3936","Barrow_S2C2","Cercozoa",21
"3937","Carboy3","Cercozoa",207
"3938","B23","Cercozoa",235
"3939","B33","Cercozoa",129
"3940","CTDSW","Cercozoa",904
"3941","Carboy9","Cercozoa",535
"3942","B43","Cercozoa",146
"3943","core_1","Cercozoa",49
"3944","B51","Cercozoa",7
"3945","B12","Cercozoa",489
"3946","B11","Cercozoa",458
"3947","core_2","Cercozoa",657
"3948","B52","Cercozoa",18
