"","SampleID","variable","value"
"5750","B42","Holosticha",0
"5751","blankMQ121118","Holosticha",42
"5752","Barrow_blank1","Holosticha",4299
"5753","B41","Holosticha",0
"5754","Barrow_blank2","Holosticha",0
"5755","blankdry2","Holosticha",0
"5756","blankFiltSW1","Holosticha",0
"5757","core_3","Holosticha",319
"5758","B53","Holosticha",0
"5759","dockslush_2","Holosticha",0
"5760","B13","Holosticha",7
"5761","dockslush_1","Holosticha",0
"5762","mock_1","Holosticha",0
"5763","core_6","Holosticha",199
"5764","mock_2","Holosticha",0
"5765","hero_11","Holosticha",0
"5766","hero_12","Holosticha",0
"5767","Carboy6","Holosticha",0
"5768","Carboy5","Holosticha",0
"5769","blankMQ191118","Holosticha",24
"5770","Barrow_S1IC4","Holosticha",254
"5771","iceslush","Holosticha",0
"5772","Barrow_S2C2","Holosticha",2334
"5773","Carboy3","Holosticha",0
"5774","B23","Holosticha",0
"5775","B33","Holosticha",0
"5776","CTDSW","Holosticha",8
"5777","Carboy9","Holosticha",2
"5778","B43","Holosticha",0
"5779","core_1","Kahliella",2
"5780","B51","Kahliella",34
"5781","B12","Kahliella",64
"5782","B11","Kahliella",186
"5783","core_2","Kahliella",11
"5784","B52","Kahliella",17
"5785","dockslush_3","Kahliella",31
"5786","B14","Kahliella",43
"5787","blank771","Kahliella",7
"5788","core_4","Kahliella",6
"5789","mock_3","Kahliella",0
"5790","hero_13","Kahliella",0
"5791","Carboy4","Kahliella",13
"5792","Carboy7","Kahliella",53
"5793","Barrow_S2C3","Kahliella",21
"5794","Carboy2","Kahliella",0
"5795","Barrow_S1IC6","Kahliella",18
"5796","B22","Kahliella",9
"5797","Barrow_S2C1D","Kahliella",15
"5798","Barrow_S1IC5","Kahliella",58
"5799","Carboy1","Kahliella",0
"5800","B21","Kahliella",121
"5801","B32","Kahliella",64
"5802","Carboy8","Kahliella",0
"5803","B31","Kahliella",33
"5804","B42","Kahliella",29
"5805","blankMQ121118","Kahliella",10
"5806","Barrow_blank1","Kahliella",3
"5807","B41","Kahliella",23
"5808","Barrow_blank2","Kahliella",0
"5809","blankdry2","Kahliella",0
"5810","blankFiltSW1","Kahliella",0
"5811","core_3","Kahliella",12
"5812","B53","Kahliella",8
"5813","dockslush_2","Kahliella",0
"5814","B13","Kahliella",107
"5815","dockslush_1","Kahliella",37
"5816","mock_1","Kahliella",0
"5817","core_6","Kahliella",19
"5818","mock_2","Kahliella",0
"5819","hero_11","Kahliella",58
"5820","hero_12","Kahliella",0
"5821","Carboy6","Kahliella",10
"5822","Carboy5","Kahliella",0
"5823","blankMQ191118","Kahliella",0
"5824","Barrow_S1IC4","Kahliella",5
"5825","iceslush","Kahliella",0
"5826","Barrow_S2C2","Kahliella",138
"5827","Carboy3","Kahliella",1
"5828","B23","Kahliella",34
"5829","B33","Kahliella",25
"5830","CTDSW","Kahliella",205
"5831","Carboy9","Kahliella",15
"5832","B43","Kahliella",21
"5833","core_1","Euplotes",174
"5834","B51","Euplotes",0
"5835","B12","Euplotes",0
"5836","B11","Euplotes",0
"5837","core_2","Euplotes",156
"5838","B52","Euplotes",13
"5839","dockslush_3","Euplotes",0
"5840","B14","Euplotes",103
"5841","blank771","Euplotes",26
"5842","core_4","Euplotes",1
"5843","mock_3","Euplotes",0
"5844","hero_13","Euplotes",0
"5845","Carboy4","Euplotes",0
"5846","Carboy7","Euplotes",0
"5847","Barrow_S2C3","Euplotes",2044
"5848","Carboy2","Euplotes",0
"5849","Barrow_S1IC6","Euplotes",1375
"5850","B22","Euplotes",0
"5851","Barrow_S2C1D","Euplotes",3314
"5852","Barrow_S1IC5","Euplotes",834
"5853","Carboy1","Euplotes",0
"5854","B21","Euplotes",0
"5855","B32","Euplotes",0
"5856","Carboy8","Euplotes",0
"5857","B31","Euplotes",0
"5858","B42","Euplotes",0
"5859","blankMQ121118","Euplotes",52
"5860","Barrow_blank1","Euplotes",0
"5861","B41","Euplotes",0
"5862","Barrow_blank2","Euplotes",2658
"5863","blankdry2","Euplotes",0
"5864","blankFiltSW1","Euplotes",0
"5865","core_3","Euplotes",324
"5866","B53","Euplotes",0
"5867","dockslush_2","Euplotes",0
"5868","B13","Euplotes",0
"5869","dockslush_1","Euplotes",0
"5870","mock_1","Euplotes",0
"5871","core_6","Euplotes",0
"5872","mock_2","Euplotes",0
"5873","hero_11","Euplotes",0
"5874","hero_12","Euplotes",0
"5875","Carboy6","Euplotes",0
"5876","Carboy5","Euplotes",0
"5877","blankMQ191118","Euplotes",28
"5878","Barrow_S1IC4","Euplotes",459
"5879","iceslush","Euplotes",0
"5880","Barrow_S2C2","Euplotes",2044
"5881","Carboy3","Euplotes",0
"5882","B23","Euplotes",0
"5883","B33","Euplotes",0
"5884","CTDSW","Euplotes",0
"5885","Carboy9","Euplotes",0
"5886","B43","Euplotes",0
"5887","core_1","Aspidisca",21
"5888","B51","Aspidisca",173
"5889","B12","Aspidisca",702
"5890","B11","Aspidisca",765
"5891","core_2","Aspidisca",180
"5892","B52","Aspidisca",171
"5893","dockslush_3","Aspidisca",250
"5894","B14","Aspidisca",288
"5895","blank771","Aspidisca",2
"5896","core_4","Aspidisca",0
"5897","mock_3","Aspidisca",0
"5898","hero_13","Aspidisca",0
"5899","Carboy4","Aspidisca",15
"5900","Carboy7","Aspidisca",143
"5901","Barrow_S2C3","Aspidisca",40
"5902","Carboy2","Aspidisca",78
"5903","Barrow_S1IC6","Aspidisca",204
"5904","B22","Aspidisca",161
"5905","Barrow_S2C1D","Aspidisca",221
"5906","Barrow_S1IC5","Aspidisca",78
"5907","Carboy1","Aspidisca",275
"5908","B21","Aspidisca",310
"5909","B32","Aspidisca",266
"5910","Carboy8","Aspidisca",507
"5911","B31","Aspidisca",227
"5912","B42","Aspidisca",223
"5913","blankMQ121118","Aspidisca",3
"5914","Barrow_blank1","Aspidisca",0
"5915","B41","Aspidisca",236
"5916","Barrow_blank2","Aspidisca",0
"5917","blankdry2","Aspidisca",0
"5918","blankFiltSW1","Aspidisca",121
"5919","core_3","Aspidisca",98
"5920","B53","Aspidisca",177
"5921","dockslush_2","Aspidisca",0
"5922","B13","Aspidisca",587
"5923","dockslush_1","Aspidisca",186
"5924","mock_1","Aspidisca",0
"5925","core_6","Aspidisca",0
"5926","mock_2","Aspidisca",0
"5927","hero_11","Aspidisca",350
"5928","hero_12","Aspidisca",0
"5929","Carboy6","Aspidisca",338
"5930","Carboy5","Aspidisca",25
"5931","blankMQ191118","Aspidisca",3
"5932","Barrow_S1IC4","Aspidisca",4
"5933","iceslush","Aspidisca",0
"5934","Barrow_S2C2","Aspidisca",35
"5935","Carboy3","Aspidisca",75
"5936","B23","Aspidisca",232
"5937","B33","Aspidisca",188
"5938","CTDSW","Aspidisca",1533
"5939","Carboy9","Aspidisca",66
"5940","B43","Aspidisca",232
"5941","core_1","Uronychia",414
"5942","B51","Uronychia",3458
"5943","B12","Uronychia",14770
"5944","B11","Uronychia",15105
"5945","core_2","Uronychia",3570
"5946","B52","Uronychia",3845
"5947","dockslush_3","Uronychia",3878
"5948","B14","Uronychia",4888
"5949","blank771","Uronychia",160
"5950","core_4","Uronychia",374
"5951","mock_3","Uronychia",0
"5952","hero_13","Uronychia",911
"5953","Carboy4","Uronychia",5915
"5954","Carboy7","Uronychia",10599
"5955","Barrow_S2C3","Uronychia",717
"5956","Carboy2","Uronychia",852
"5957","Barrow_S1IC6","Uronychia",2478
"5958","B22","Uronychia",4091
"5959","Barrow_S2C1D","Uronychia",3455
"5960","Barrow_S1IC5","Uronychia",1719
"5961","Carboy1","Uronychia",2055
"5962","B21","Uronychia",9482
"5963","B32","Uronychia",6731
"5964","Carboy8","Uronychia",3985
"5965","B31","Uronychia",4154
"5966","B42","Uronychia",3816
"5967","blankMQ121118","Uronychia",180
"5968","Barrow_blank1","Uronychia",0
"5969","B41","Uronychia",5006
"5970","Barrow_blank2","Uronychia",0
"5971","blankdry2","Uronychia",0
"5972","blankFiltSW1","Uronychia",1170
"5973","core_3","Uronychia",7396
"5974","B53","Uronychia",3639
"5975","dockslush_2","Uronychia",369
"5976","B13","Uronychia",9205
"5977","dockslush_1","Uronychia",2392
"5978","mock_1","Uronychia",0
"5979","core_6","Uronychia",255
"5980","mock_2","Uronychia",0
"5981","hero_11","Uronychia",5589
"5982","hero_12","Uronychia",1547
"5983","Carboy6","Uronychia",2732
"5984","Carboy5","Uronychia",11050
"5985","blankMQ191118","Uronychia",132
"5986","Barrow_S1IC4","Uronychia",207
"5987","iceslush","Uronychia",0
"5988","Barrow_S2C2","Uronychia",720
"5989","Carboy3","Uronychia",8188
"5990","B23","Uronychia",2443
"5991","B33","Uronychia",3073
"5992","CTDSW","Uronychia",6837
"5993","Carboy9","Uronychia",5515
"5994","B43","Uronychia",5583
"5995","core_1","Pseudochilodonopsis",36
"5996","B51","Pseudochilodonopsis",183
"5997","B12","Pseudochilodonopsis",2
"5998","B11","Pseudochilodonopsis",0
"5999","core_2","Pseudochilodonopsis",99
"6000","B52","Pseudochilodonopsis",227
"6001","dockslush_3","Pseudochilodonopsis",8
"6002","B14","Pseudochilodonopsis",623
"6003","blank771","Pseudochilodonopsis",19
"6004","core_4","Pseudochilodonopsis",68
"6005","mock_3","Pseudochilodonopsis",0
"6006","hero_13","Pseudochilodonopsis",20
"6007","Carboy4","Pseudochilodonopsis",0
"6008","Carboy7","Pseudochilodonopsis",6
"6009","Barrow_S2C3","Pseudochilodonopsis",4025
"6010","Carboy2","Pseudochilodonopsis",0
"6011","Barrow_S1IC6","Pseudochilodonopsis",752
"6012","B22","Pseudochilodonopsis",22
"6013","Barrow_S2C1D","Pseudochilodonopsis",1466
"6014","Barrow_S1IC5","Pseudochilodonopsis",808
"6015","Carboy1","Pseudochilodonopsis",0
"6016","B21","Pseudochilodonopsis",44
"6017","B32","Pseudochilodonopsis",0
"6018","Carboy8","Pseudochilodonopsis",5
"6019","B31","Pseudochilodonopsis",0
"6020","B42","Pseudochilodonopsis",0
"6021","blankMQ121118","Pseudochilodonopsis",28
"6022","Barrow_blank1","Pseudochilodonopsis",302
"6023","B41","Pseudochilodonopsis",0
"6024","Barrow_blank2","Pseudochilodonopsis",486
"6025","blankdry2","Pseudochilodonopsis",0
"6026","blankFiltSW1","Pseudochilodonopsis",0
"6027","core_3","Pseudochilodonopsis",388
"6028","B53","Pseudochilodonopsis",222
"6029","dockslush_2","Pseudochilodonopsis",345
"6030","B13","Pseudochilodonopsis",0
"6031","dockslush_1","Pseudochilodonopsis",0
"6032","mock_1","Pseudochilodonopsis",0
"6033","core_6","Pseudochilodonopsis",248
"6034","mock_2","Pseudochilodonopsis",0
"6035","hero_11","Pseudochilodonopsis",0
"6036","hero_12","Pseudochilodonopsis",123
"6037","Carboy6","Pseudochilodonopsis",0
"6038","Carboy5","Pseudochilodonopsis",0
"6039","blankMQ191118","Pseudochilodonopsis",26
"6040","Barrow_S1IC4","Pseudochilodonopsis",62
"6041","iceslush","Pseudochilodonopsis",0
"6042","Barrow_S2C2","Pseudochilodonopsis",2949
"6043","Carboy3","Pseudochilodonopsis",0
"6044","B23","Pseudochilodonopsis",0
"6045","B33","Pseudochilodonopsis",0
"6046","CTDSW","Pseudochilodonopsis",0
"6047","Carboy9","Pseudochilodonopsis",0
"6048","B43","Pseudochilodonopsis",0
"6049","core_1","PHYLL_4_X",4
"6050","B51","PHYLL_4_X",107
"6051","B12","PHYLL_4_X",910
"6052","B11","PHYLL_4_X",934
"6053","core_2","PHYLL_4_X",150
"6054","B52","PHYLL_4_X",133
"6055","dockslush_3","PHYLL_4_X",154
"6056","B14","PHYLL_4_X",267
"6057","blank771","PHYLL_4_X",0
"6058","core_4","PHYLL_4_X",3
"6059","mock_3","PHYLL_4_X",0
"6060","hero_13","PHYLL_4_X",0
"6061","Carboy4","PHYLL_4_X",0
"6062","Carboy7","PHYLL_4_X",33
"6063","Barrow_S2C3","PHYLL_4_X",26
"6064","Carboy2","PHYLL_4_X",0
"6065","Barrow_S1IC6","PHYLL_4_X",120
"6066","B22","PHYLL_4_X",106
"6067","Barrow_S2C1D","PHYLL_4_X",88
"6068","Barrow_S1IC5","PHYLL_4_X",43
"6069","Carboy1","PHYLL_4_X",13
"6070","B21","PHYLL_4_X",150
"6071","B32","PHYLL_4_X",139
"6072","Carboy8","PHYLL_4_X",14
"6073","B31","PHYLL_4_X",128
"6074","B42","PHYLL_4_X",222
"6075","blankMQ121118","PHYLL_4_X",2
"6076","Barrow_blank1","PHYLL_4_X",0
"6077","B41","PHYLL_4_X",185
"6078","Barrow_blank2","PHYLL_4_X",0
"6079","blankdry2","PHYLL_4_X",0
"6080","blankFiltSW1","PHYLL_4_X",5
"6081","core_3","PHYLL_4_X",58
"6082","B53","PHYLL_4_X",151
"6083","dockslush_2","PHYLL_4_X",0
"6084","B13","PHYLL_4_X",884
"6085","dockslush_1","PHYLL_4_X",128
"6086","mock_1","PHYLL_4_X",0
"6087","core_6","PHYLL_4_X",18
"6088","mock_2","PHYLL_4_X",0
"6089","hero_11","PHYLL_4_X",248
"6090","hero_12","PHYLL_4_X",0
"6091","Carboy6","PHYLL_4_X",10
"6092","Carboy5","PHYLL_4_X",4
"6093","blankMQ191118","PHYLL_4_X",4
"6094","Barrow_S1IC4","PHYLL_4_X",5
"6095","iceslush","PHYLL_4_X",0
"6096","Barrow_S2C2","PHYLL_4_X",40
"6097","Carboy3","PHYLL_4_X",0
"6098","B23","PHYLL_4_X",143
"6099","B33","PHYLL_4_X",129
"6100","CTDSW","PHYLL_4_X",2260
"6101","Carboy9","PHYLL_4_X",20
"6102","B43","PHYLL_4_X",209
"6103","core_1","Cyclotrichium",61
"6104","B51","Cyclotrichium",1859
"6105","B12","Cyclotrichium",2872
"6106","B11","Cyclotrichium",3168
"6107","core_2","Cyclotrichium",2133
"6108","B52","Cyclotrichium",2139
"6109","dockslush_3","Cyclotrichium",2619
"6110","B14","Cyclotrichium",3530
"6111","blank771","Cyclotrichium",75
"6112","core_4","Cyclotrichium",9
"6113","mock_3","Cyclotrichium",0
"6114","hero_13","Cyclotrichium",0
"6115","Carboy4","Cyclotrichium",56
"6116","Carboy7","Cyclotrichium",875
"6117","Barrow_S2C3","Cyclotrichium",232
"6118","Carboy2","Cyclotrichium",0
"6119","Barrow_S1IC6","Cyclotrichium",1483
"6120","B22","Cyclotrichium",1615
"6121","Barrow_S2C1D","Cyclotrichium",1046
"6122","Barrow_S1IC5","Cyclotrichium",720
"6123","Carboy1","Cyclotrichium",0
"6124","B21","Cyclotrichium",2952
"6125","B32","Cyclotrichium",2336
"6126","Carboy8","Cyclotrichium",14
"6127","B31","Cyclotrichium",2331
"6128","B42","Cyclotrichium",2618
"6129","blankMQ121118","Cyclotrichium",47
"6130","Barrow_blank1","Cyclotrichium",0
"6131","B41","Cyclotrichium",2104
"6132","Barrow_blank2","Cyclotrichium",0
"6133","blankdry2","Cyclotrichium",0
"6134","blankFiltSW1","Cyclotrichium",0
"6135","core_3","Cyclotrichium",720
"6136","B53","Cyclotrichium",2293
"6137","dockslush_2","Cyclotrichium",0
"6138","B13","Cyclotrichium",3503
"6139","dockslush_1","Cyclotrichium",1786
"6140","mock_1","Cyclotrichium",0
"6141","core_6","Cyclotrichium",0
"6142","mock_2","Cyclotrichium",0
"6143","hero_11","Cyclotrichium",3341
"6144","hero_12","Cyclotrichium",1051
"6145","Carboy6","Cyclotrichium",7
"6146","Carboy5","Cyclotrichium",136
"6147","blankMQ191118","Cyclotrichium",26
"6148","Barrow_S1IC4","Cyclotrichium",63
"6149","iceslush","Cyclotrichium",11
"6150","Barrow_S2C2","Cyclotrichium",399
"6151","Carboy3","Cyclotrichium",44
"6152","B23","Cyclotrichium",1962
"6153","B33","Cyclotrichium",2203
"6154","CTDSW","Cyclotrichium",6953
"6155","Carboy9","Cyclotrichium",271
"6156","B43","Cyclotrichium",2777
"6157","core_1","Histiobalantium",32
"6158","B51","Histiobalantium",538
"6159","B12","Histiobalantium",12499
"6160","B11","Histiobalantium",13354
"6161","core_2","Histiobalantium",844
"6162","B52","Histiobalantium",537
"6163","dockslush_3","Histiobalantium",1264
"6164","B14","Histiobalantium",1041
"6165","blank771","Histiobalantium",37
"6166","core_4","Histiobalantium",59
"6167","mock_3","Histiobalantium",0
"6168","hero_13","Histiobalantium",0
"6169","Carboy4","Histiobalantium",731
"6170","Carboy7","Histiobalantium",546
"6171","Barrow_S2C3","Histiobalantium",68
"6172","Carboy2","Histiobalantium",0
"6173","Barrow_S1IC6","Histiobalantium",470
"6174","B22","Histiobalantium",1476
"6175","Barrow_S2C1D","Histiobalantium",440
"6176","Barrow_S1IC5","Histiobalantium",329
"6177","Carboy1","Histiobalantium",0
"6178","B21","Histiobalantium",2869
"6179","B32","Histiobalantium",1198
"6180","Carboy8","Histiobalantium",0
"6181","B31","Histiobalantium",1160
"6182","B42","Histiobalantium",853
"6183","blankMQ121118","Histiobalantium",33
"6184","Barrow_blank1","Histiobalantium",0
"6185","B41","Histiobalantium",801
"6186","Barrow_blank2","Histiobalantium",0
"6187","blankdry2","Histiobalantium",0
"6188","blankFiltSW1","Histiobalantium",0
"6189","core_3","Histiobalantium",326
"6190","B53","Histiobalantium",602
"6191","dockslush_2","Histiobalantium",0
"6192","B13","Histiobalantium",10409
"6193","dockslush_1","Histiobalantium",1499
"6194","mock_1","Histiobalantium",0
"6195","core_6","Histiobalantium",0
"6196","mock_2","Histiobalantium",0
"6197","hero_11","Histiobalantium",1632
"6198","hero_12","Histiobalantium",0
"6199","Carboy6","Histiobalantium",0
"6200","Carboy5","Histiobalantium",937
"6201","blankMQ191118","Histiobalantium",24
"6202","Barrow_S1IC4","Histiobalantium",30
"6203","iceslush","Histiobalantium",0
"6204","Barrow_S2C2","Histiobalantium",105
"6205","Carboy3","Histiobalantium",956
"6206","B23","Histiobalantium",1735
"6207","B33","Histiobalantium",987
"6208","CTDSW","Histiobalantium",4069
"6209","Carboy9","Histiobalantium",526
"6210","B43","Histiobalantium",830
"6211","core_1","Frontonia_1",143
"6212","B51","Frontonia_1",0
"6213","B12","Frontonia_1",0
"6214","B11","Frontonia_1",0
"6215","core_2","Frontonia_1",137
"6216","B52","Frontonia_1",9
"6217","dockslush_3","Frontonia_1",0
"6218","B14","Frontonia_1",32
"6219","blank771","Frontonia_1",136
"6220","core_4","Frontonia_1",586
"6221","mock_3","Frontonia_1",0
"6222","hero_13","Frontonia_1",0
"6223","Carboy4","Frontonia_1",0
"6224","Carboy7","Frontonia_1",0
"6225","Barrow_S2C3","Frontonia_1",666
"6226","Carboy2","Frontonia_1",0
"6227","Barrow_S1IC6","Frontonia_1",241
"6228","B22","Frontonia_1",7
"6229","Barrow_S2C1D","Frontonia_1",492
"6230","Barrow_S1IC5","Frontonia_1",858
"6231","Carboy1","Frontonia_1",0
"6232","B21","Frontonia_1",0
"6233","B32","Frontonia_1",0
"6234","Carboy8","Frontonia_1",0
"6235","B31","Frontonia_1",0
"6236","B42","Frontonia_1",8
"6237","blankMQ121118","Frontonia_1",134
"6238","Barrow_blank1","Frontonia_1",0
"6239","B41","Frontonia_1",0
"6240","Barrow_blank2","Frontonia_1",286
"6241","blankdry2","Frontonia_1",0
"6242","blankFiltSW1","Frontonia_1",0
"6243","core_3","Frontonia_1",123
"6244","B53","Frontonia_1",0
"6245","dockslush_2","Frontonia_1",0
"6246","B13","Frontonia_1",0
"6247","dockslush_1","Frontonia_1",0
"6248","mock_1","Frontonia_1",0
"6249","core_6","Frontonia_1",0
"6250","mock_2","Frontonia_1",0
"6251","hero_11","Frontonia_1",0
"6252","hero_12","Frontonia_1",0
"6253","Carboy6","Frontonia_1",0
"6254","Carboy5","Frontonia_1",0
"6255","blankMQ191118","Frontonia_1",146
"6256","Barrow_S1IC4","Frontonia_1",233
"6257","iceslush","Frontonia_1",5
"6258","Barrow_S2C2","Frontonia_1",958
"6259","Carboy3","Frontonia_1",0
"6260","B23","Frontonia_1",0
"6261","B33","Frontonia_1",0
"6262","CTDSW","Frontonia_1",12
"6263","Carboy9","Frontonia_1",0
"6264","B43","Frontonia_1",0
"6265","core_1","",5
"6266","B51","",31
"6267","B12","",530
"6268","B11","",568
"6269","core_2","",112
"6270","B52","",47
"6271","dockslush_3","",142
"6272","B14","",68
"6273","blank771","",0
"6274","core_4","",0
"6275","mock_3","",0
"6276","hero_13","",0
"6277","Carboy4","",7
"6278","Carboy7","",123
"6279","Barrow_S2C3","",6
"6280","Carboy2","",0
"6281","Barrow_S1IC6","",50
"6282","B22","",79
"6283","Barrow_S2C1D","",42
"6284","Barrow_S1IC5","",38
"6285","Carboy1","",0
"6286","B21","",247
"6287","B32","",133
"6288","Carboy8","",2
"6289","B31","",142
"6290","B42","",85
"6291","blankMQ121118","",0
"6292","Barrow_blank1","",0
"6293","B41","",64
"6294","Barrow_blank2","",0
"6295","blankdry2","",0
"6296","blankFiltSW1","",4
"6297","core_3","",31
"6298","B53","",31
"6299","dockslush_2","",0
"6300","B13","",584
"6301","dockslush_1","",139
"6302","mock_1","",0
"6303","core_6","",0
"6304","mock_2","",0
"6305","hero_11","",194
"6306","hero_12","",0
"6307","Carboy6","",0
"6308","Carboy5","",5
"6309","blankMQ191118","",0
"6310","Barrow_S1IC4","",0
"6311","iceslush","",0
"6312","Barrow_S2C2","",7
"6313","Carboy3","",29
"6314","B23","",145
"6315","B33","",112
"6316","CTDSW","",0
"6317","Carboy9","",82
"6318","B43","",97
"6319","core_1","Strombidiidae_M_X",43
"6320","B51","Strombidiidae_M_X",175
"6321","B12","Strombidiidae_M_X",274
"6322","B11","Strombidiidae_M_X",322
"6323","core_2","Strombidiidae_M_X",457
"6324","B52","Strombidiidae_M_X",197
"6325","dockslush_3","Strombidiidae_M_X",243
"6326","B14","Strombidiidae_M_X",332
"6327","blank771","Strombidiidae_M_X",23
"6328","core_4","Strombidiidae_M_X",0
"6329","mock_3","Strombidiidae_M_X",0
"6330","hero_13","Strombidiidae_M_X",0
"6331","Carboy4","Strombidiidae_M_X",117
"6332","Carboy7","Strombidiidae_M_X",168
"6333","Barrow_S2C3","Strombidiidae_M_X",44
"6334","Carboy2","Strombidiidae_M_X",175
"6335","Barrow_S1IC6","Strombidiidae_M_X",184
"6336","B22","Strombidiidae_M_X",70
"6337","Barrow_S2C1D","Strombidiidae_M_X",186
"6338","Barrow_S1IC5","Strombidiidae_M_X",69
"6339","Carboy1","Strombidiidae_M_X",176
"6340","B21","Strombidiidae_M_X",133
"6341","B32","Strombidiidae_M_X",165
"6342","Carboy8","Strombidiidae_M_X",334
"6343","B31","Strombidiidae_M_X",183
"6344","B42","Strombidiidae_M_X",244
"6345","blankMQ121118","Strombidiidae_M_X",7
"6346","Barrow_blank1","Strombidiidae_M_X",0
"6347","B41","Strombidiidae_M_X",211
"6348","Barrow_blank2","Strombidiidae_M_X",0
"6349","blankdry2","Strombidiidae_M_X",0
"6350","blankFiltSW1","Strombidiidae_M_X",232
"6351","core_3","Strombidiidae_M_X",96
"6352","B53","Strombidiidae_M_X",205
"6353","dockslush_2","Strombidiidae_M_X",0
"6354","B13","Strombidiidae_M_X",243
"6355","dockslush_1","Strombidiidae_M_X",114
"6356","mock_1","Strombidiidae_M_X",0
"6357","core_6","Strombidiidae_M_X",8
"6358","mock_2","Strombidiidae_M_X",0
"6359","hero_11","Strombidiidae_M_X",263
"6360","hero_12","Strombidiidae_M_X",0
"6361","Carboy6","Strombidiidae_M_X",257
"6362","Carboy5","Strombidiidae_M_X",215
"6363","blankMQ191118","Strombidiidae_M_X",3
"6364","Barrow_S1IC4","Strombidiidae_M_X",4
"6365","iceslush","Strombidiidae_M_X",11
"6366","Barrow_S2C2","Strombidiidae_M_X",42
"6367","Carboy3","Strombidiidae_M_X",198
"6368","B23","Strombidiidae_M_X",112
"6369","B33","Strombidiidae_M_X",179
"6370","CTDSW","Strombidiidae_M_X",262
"6371","Carboy9","Strombidiidae_M_X",179
"6372","B43","Strombidiidae_M_X",290
"6373","core_1","Strombidiida_B_XX",1
"6374","B51","Strombidiida_B_XX",151
"6375","B12","Strombidiida_B_XX",329
"6376","B11","Strombidiida_B_XX",352
