"","SampleID","variable","value"
"4681","dockslush_1","Protaspa-lineage_X_sp.",773
"4682","mock_1","Protaspa-lineage_X_sp.",0
"4683","core_6","Protaspa-lineage_X_sp.",0
"4684","mock_2","Protaspa-lineage_X_sp.",0
"4685","hero_11","Protaspa-lineage_X_sp.",482
"4686","hero_12","Protaspa-lineage_X_sp.",0
"4687","Carboy6","Protaspa-lineage_X_sp.",0
"4688","Carboy5","Protaspa-lineage_X_sp.",73
"4689","blankMQ191118","Protaspa-lineage_X_sp.",0
"4690","Barrow_S1IC4","Protaspa-lineage_X_sp.",0
"4691","iceslush","Protaspa-lineage_X_sp.",0
"4692","Barrow_S2C2","Protaspa-lineage_X_sp.",70
"4693","Carboy3","Protaspa-lineage_X_sp.",71
"4694","B23","Protaspa-lineage_X_sp.",830
"4695","B33","Protaspa-lineage_X_sp.",140
"4696","CTDSW","Protaspa-lineage_X_sp.",262
"4697","Carboy9","Protaspa-lineage_X_sp.",111
"4698","B43","Protaspa-lineage_X_sp.",210
"4699","core_1","Protaspa-lineage_X_sp.",32
"4700","B51","Protaspa-lineage_X_sp.",0
"4701","B12","Protaspa-lineage_X_sp.",0
"4702","B11","Protaspa-lineage_X_sp.",0
"4703","core_2","Protaspa-lineage_X_sp.",0
"4704","B52","Protaspa-lineage_X_sp.",0
"4705","dockslush_3","Protaspa-lineage_X_sp.",0
"4706","B14","Protaspa-lineage_X_sp.",3
"4707","blank771","Protaspa-lineage_X_sp.",36
"4708","core_4","Protaspa-lineage_X_sp.",163
"4709","mock_3","Protaspa-lineage_X_sp.",35339
"4710","hero_13","Protaspa-lineage_X_sp.",0
"4711","Carboy4","Protaspa-lineage_X_sp.",0
"4712","Carboy7","Protaspa-lineage_X_sp.",0
"4713","Barrow_S2C3","Protaspa-lineage_X_sp.",440
"4714","Carboy2","Protaspa-lineage_X_sp.",0
"4715","Barrow_S1IC6","Protaspa-lineage_X_sp.",227
"4716","B22","Protaspa-lineage_X_sp.",0
"4717","Barrow_S2C1D","Protaspa-lineage_X_sp.",569
"4718","Barrow_S1IC5","Protaspa-lineage_X_sp.",73
"4719","Carboy1","Protaspa-lineage_X_sp.",0
"4720","B21","Protaspa-lineage_X_sp.",24
"4721","B32","Protaspa-lineage_X_sp.",0
"4722","Carboy8","Protaspa-lineage_X_sp.",0
"4723","B31","Protaspa-lineage_X_sp.",0
"4724","B42","Protaspa-lineage_X_sp.",3
"4725","blankMQ121118","Protaspa-lineage_X_sp.",39
"4726","Barrow_blank1","Protaspa-lineage_X_sp.",0
"4727","B41","Protaspa-lineage_X_sp.",0
"4728","Barrow_blank2","Protaspa-lineage_X_sp.",1725
"4729","blankdry2","Protaspa-lineage_X_sp.",0
"4730","blankFiltSW1","Protaspa-lineage_X_sp.",0
"4731","core_3","Protaspa-lineage_X_sp.",48
"4732","B53","Protaspa-lineage_X_sp.",0
"4733","dockslush_2","Protaspa-lineage_X_sp.",157
"4734","B13","Protaspa-lineage_X_sp.",0
"4735","dockslush_1","Protaspa-lineage_X_sp.",0
"4736","mock_1","Protaspa-lineage_X_sp.",28231
"4737","core_6","Protaspa-lineage_X_sp.",0
"4738","mock_2","Protaspa-lineage_X_sp.",30490
"4739","hero_11","Protaspa-lineage_X_sp.",0
"4740","hero_12","Protaspa-lineage_X_sp.",402
"4741","Carboy6","Protaspa-lineage_X_sp.",0
"4742","Carboy5","Protaspa-lineage_X_sp.",0
"4743","blankMQ191118","Protaspa-lineage_X_sp.",33
"4744","Barrow_S1IC4","Protaspa-lineage_X_sp.",36
"4745","iceslush","Protaspa-lineage_X_sp.",0
"4746","Barrow_S2C2","Protaspa-lineage_X_sp.",19
"4747","Carboy3","Protaspa-lineage_X_sp.",0
"4748","B23","Protaspa-lineage_X_sp.",0
"4749","B33","Protaspa-lineage_X_sp.",0
"4750","CTDSW","Protaspa-lineage_X_sp.",0
"4751","Carboy9","Protaspa-lineage_X_sp.",0
"4752","B43","Protaspa-lineage_X_sp.",0
"4753","core_1","Protaspa-lineage_X_sp.",1896
"4754","B51","Protaspa-lineage_X_sp.",1014
"4755","B12","Protaspa-lineage_X_sp.",2813
"4756","B11","Protaspa-lineage_X_sp.",3173
"4757","core_2","Protaspa-lineage_X_sp.",5056
"4758","B52","Protaspa-lineage_X_sp.",1062
"4759","dockslush_3","Protaspa-lineage_X_sp.",7268
"4760","B14","Protaspa-lineage_X_sp.",1997
"4761","blank771","Protaspa-lineage_X_sp.",1000
"4762","core_4","Protaspa-lineage_X_sp.",3756
"4763","mock_3","Protaspa-lineage_X_sp.",2
"4764","hero_13","Protaspa-lineage_X_sp.",232
"4765","Carboy4","Protaspa-lineage_X_sp.",3405
"4766","Carboy7","Protaspa-lineage_X_sp.",3404
"4767","Barrow_S2C3","Protaspa-lineage_X_sp.",981
"4768","Carboy2","Protaspa-lineage_X_sp.",5662
"4769","Barrow_S1IC6","Protaspa-lineage_X_sp.",2818
"4770","B22","Protaspa-lineage_X_sp.",2577
"4771","Barrow_S2C1D","Protaspa-lineage_X_sp.",3551
"4772","Barrow_S1IC5","Protaspa-lineage_X_sp.",3031
"4773","Carboy1","Protaspa-lineage_X_sp.",6333
"4774","B21","Protaspa-lineage_X_sp.",4847
"4775","B32","Protaspa-lineage_X_sp.",8161
"4776","Carboy8","Protaspa-lineage_X_sp.",9389
"4777","B31","Protaspa-lineage_X_sp.",7466
"4778","B42","Protaspa-lineage_X_sp.",2940
"4779","blankMQ121118","Protaspa-lineage_X_sp.",1014
"4780","Barrow_blank1","Protaspa-lineage_X_sp.",0
"4781","B41","Protaspa-lineage_X_sp.",2338
"4782","Barrow_blank2","Protaspa-lineage_X_sp.",4
"4783","blankdry2","Protaspa-lineage_X_sp.",0
"4784","blankFiltSW1","Protaspa-lineage_X_sp.",6816
"4785","core_3","Protaspa-lineage_X_sp.",1521
"4786","B53","Protaspa-lineage_X_sp.",1301
"4787","dockslush_2","Protaspa-lineage_X_sp.",0
"4788","B13","Protaspa-lineage_X_sp.",2763
"4789","dockslush_1","Protaspa-lineage_X_sp.",3493
"4790","mock_1","Protaspa-lineage_X_sp.",0
"4791","core_6","Protaspa-lineage_X_sp.",5
"4792","mock_2","Protaspa-lineage_X_sp.",0
"4793","hero_11","Protaspa-lineage_X_sp.",8514
"4794","hero_12","Protaspa-lineage_X_sp.",0
"4795","Carboy6","Protaspa-lineage_X_sp.",7574
"4796","Carboy5","Protaspa-lineage_X_sp.",4456
"4797","blankMQ191118","Protaspa-lineage_X_sp.",888
"4798","Barrow_S1IC4","Protaspa-lineage_X_sp.",640
"4799","iceslush","Protaspa-lineage_X_sp.",17
"4800","Barrow_S2C2","Protaspa-lineage_X_sp.",209
"4801","Carboy3","Protaspa-lineage_X_sp.",4195
"4802","B23","Protaspa-lineage_X_sp.",3273
"4803","B33","Protaspa-lineage_X_sp.",6599
"4804","CTDSW","Protaspa-lineage_X_sp.",13877
"4805","Carboy9","Protaspa-lineage_X_sp.",3609
"4806","B43","Protaspa-lineage_X_sp.",2949
"4807","core_1","Cryomonadida",15
"4808","B51","Cryomonadida",0
"4809","B12","Cryomonadida",0
"4810","B11","Cryomonadida",0
"4811","core_2","Cryomonadida",0
"4812","B52","Cryomonadida",0
"4813","dockslush_3","Cryomonadida",0
"4814","B14","Cryomonadida",11
"4815","blank771","Cryomonadida",0
"4816","core_4","Cryomonadida",0
"4817","mock_3","Cryomonadida",0
"4818","hero_13","Cryomonadida",0
"4819","Carboy4","Cryomonadida",0
"4820","Carboy7","Cryomonadida",0
"4821","Barrow_S2C3","Cryomonadida",426
"4822","Carboy2","Cryomonadida",0
"4823","Barrow_S1IC6","Cryomonadida",137
"4824","B22","Cryomonadida",0
"4825","Barrow_S2C1D","Cryomonadida",303
"4826","Barrow_S1IC5","Cryomonadida",115
"4827","Carboy1","Cryomonadida",0
"4828","B21","Cryomonadida",0
"4829","B32","Cryomonadida",0
"4830","Carboy8","Cryomonadida",0
"4831","B31","Cryomonadida",0
"4832","B42","Cryomonadida",0
"4833","blankMQ121118","Cryomonadida",0
"4834","Barrow_blank1","Cryomonadida",0
"4835","B41","Cryomonadida",0
"4836","Barrow_blank2","Cryomonadida",0
"4837","blankdry2","Cryomonadida",0
"4838","blankFiltSW1","Cryomonadida",0
"4839","core_3","Cryomonadida",33
"4840","B53","Cryomonadida",0
"4841","dockslush_2","Cryomonadida",0
"4842","B13","Cryomonadida",0
"4843","dockslush_1","Cryomonadida",0
"4844","mock_1","Cryomonadida",0
"4845","core_6","Cryomonadida",0
"4846","mock_2","Cryomonadida",0
"4847","hero_11","Cryomonadida",0
"4848","hero_12","Cryomonadida",0
"4849","Carboy6","Cryomonadida",0
"4850","Carboy5","Cryomonadida",0
"4851","blankMQ191118","Cryomonadida",0
"4852","Barrow_S1IC4","Cryomonadida",23
"4853","iceslush","Cryomonadida",0
"4854","Barrow_S2C2","Cryomonadida",594
"4855","Carboy3","Cryomonadida",0
"4856","B23","Cryomonadida",0
"4857","B33","Cryomonadida",0
"4858","CTDSW","Cryomonadida",0
"4859","Carboy9","Cryomonadida",0
"4860","B43","Cryomonadida",0
"4861","core_1","Cryomonadida_XX_sp.",696
"4862","B51","Cryomonadida_XX_sp.",1083
"4863","B12","Cryomonadida_XX_sp.",1540
"4864","B11","Cryomonadida_XX_sp.",1562
"4865","core_2","Cryomonadida_XX_sp.",1070
"4866","B52","Cryomonadida_XX_sp.",1201
"4867","dockslush_3","Cryomonadida_XX_sp.",1499
"4868","B14","Cryomonadida_XX_sp.",2130
"4869","blank771","Cryomonadida_XX_sp.",33
"4870","core_4","Cryomonadida_XX_sp.",18
"4871","mock_3","Cryomonadida_XX_sp.",0
"4872","hero_13","Cryomonadida_XX_sp.",60
"4873","Carboy4","Cryomonadida_XX_sp.",1601
"4874","Carboy7","Cryomonadida_XX_sp.",2852
"4875","Barrow_S2C3","Cryomonadida_XX_sp.",666
"4876","Carboy2","Cryomonadida_XX_sp.",3840
"4877","Barrow_S1IC6","Cryomonadida_XX_sp.",1836
"4878","B22","Cryomonadida_XX_sp.",794
"4879","Barrow_S2C1D","Cryomonadida_XX_sp.",2022
"4880","Barrow_S1IC5","Cryomonadida_XX_sp.",653
"4881","Carboy1","Cryomonadida_XX_sp.",4166
"4882","B21","Cryomonadida_XX_sp.",1611
"4883","B32","Cryomonadida_XX_sp.",1292
"4884","Carboy8","Cryomonadida_XX_sp.",3358
"4885","B31","Cryomonadida_XX_sp.",1470
"4886","B42","Cryomonadida_XX_sp.",1636
"4887","blankMQ121118","Cryomonadida_XX_sp.",29
"4888","Barrow_blank1","Cryomonadida_XX_sp.",1040
"4889","B41","Cryomonadida_XX_sp.",944
"4890","Barrow_blank2","Cryomonadida_XX_sp.",0
"4891","blankdry2","Cryomonadida_XX_sp.",0
"4892","blankFiltSW1","Cryomonadida_XX_sp.",4585
"4893","core_3","Cryomonadida_XX_sp.",716
"4894","B53","Cryomonadida_XX_sp.",1435
"4895","dockslush_2","Cryomonadida_XX_sp.",0
"4896","B13","Cryomonadida_XX_sp.",1746
"4897","dockslush_1","Cryomonadida_XX_sp.",922
"4898","mock_1","Cryomonadida_XX_sp.",0
"4899","core_6","Cryomonadida_XX_sp.",0
"4900","mock_2","Cryomonadida_XX_sp.",0
"4901","hero_11","Cryomonadida_XX_sp.",2112
"4902","hero_12","Cryomonadida_XX_sp.",174
"4903","Carboy6","Cryomonadida_XX_sp.",5262
"4904","Carboy5","Cryomonadida_XX_sp.",2059
"4905","blankMQ191118","Cryomonadida_XX_sp.",18
"4906","Barrow_S1IC4","Cryomonadida_XX_sp.",52
"4907","iceslush","Cryomonadida_XX_sp.",0
"4908","Barrow_S2C2","Cryomonadida_XX_sp.",262
"4909","Carboy3","Cryomonadida_XX_sp.",2920
"4910","B23","Cryomonadida_XX_sp.",1005
"4911","B33","Cryomonadida_XX_sp.",1365
"4912","CTDSW","Cryomonadida_XX_sp.",10585
"4913","Carboy9","Cryomonadida_XX_sp.",3274
"4914","B43","Cryomonadida_XX_sp.",1366
"4915","core_1","Cryomonadida_XX_sp.",2162
"4916","B51","Cryomonadida_XX_sp.",18
"4917","B12","Cryomonadida_XX_sp.",841
"4918","B11","Cryomonadida_XX_sp.",695
"4919","core_2","Cryomonadida_XX_sp.",249
"4920","B52","Cryomonadida_XX_sp.",24
"4921","dockslush_3","Cryomonadida_XX_sp.",110
"4922","B14","Cryomonadida_XX_sp.",57
"4923","blank771","Cryomonadida_XX_sp.",4897
"4924","core_4","Cryomonadida_XX_sp.",12757
"4925","mock_3","Cryomonadida_XX_sp.",0
"4926","hero_13","Cryomonadida_XX_sp.",623
"4927","Carboy4","Cryomonadida_XX_sp.",88
"4928","Carboy7","Cryomonadida_XX_sp.",90
"4929","Barrow_S2C3","Cryomonadida_XX_sp.",633
"4930","Carboy2","Cryomonadida_XX_sp.",10
"4931","Barrow_S1IC6","Cryomonadida_XX_sp.",246
"4932","B22","Cryomonadida_XX_sp.",151
"4933","Barrow_S2C1D","Cryomonadida_XX_sp.",392
"4934","Barrow_S1IC5","Cryomonadida_XX_sp.",2759
"4935","Carboy1","Cryomonadida_XX_sp.",22
"4936","B21","Cryomonadida_XX_sp.",289
"4937","B32","Cryomonadida_XX_sp.",111
"4938","Carboy8","Cryomonadida_XX_sp.",31
"4939","B31","Cryomonadida_XX_sp.",90
"4940","B42","Cryomonadida_XX_sp.",398
"4941","blankMQ121118","Cryomonadida_XX_sp.",3281
"4942","Barrow_blank1","Cryomonadida_XX_sp.",0
"4943","B41","Cryomonadida_XX_sp.",69
"4944","Barrow_blank2","Cryomonadida_XX_sp.",0
"4945","blankdry2","Cryomonadida_XX_sp.",0
"4946","blankFiltSW1","Cryomonadida_XX_sp.",9
"4947","core_3","Cryomonadida_XX_sp.",395
"4948","B53","Cryomonadida_XX_sp.",23
"4949","dockslush_2","Cryomonadida_XX_sp.",109
"4950","B13","Cryomonadida_XX_sp.",769
"4951","dockslush_1","Cryomonadida_XX_sp.",167
"4952","mock_1","Cryomonadida_XX_sp.",0
"4953","core_6","Cryomonadida_XX_sp.",0
"4954","mock_2","Cryomonadida_XX_sp.",0
"4955","hero_11","Cryomonadida_XX_sp.",190
"4956","hero_12","Cryomonadida_XX_sp.",3215
"4957","Carboy6","Cryomonadida_XX_sp.",29
"4958","Carboy5","Cryomonadida_XX_sp.",133
"4959","blankMQ191118","Cryomonadida_XX_sp.",3069
"4960","Barrow_S1IC4","Cryomonadida_XX_sp.",1986
"4961","iceslush","Cryomonadida_XX_sp.",1048
"4962","Barrow_S2C2","Cryomonadida_XX_sp.",576
"4963","Carboy3","Cryomonadida_XX_sp.",57
"4964","B23","Cryomonadida_XX_sp.",302
"4965","B33","Cryomonadida_XX_sp.",47
"4966","CTDSW","Cryomonadida_XX_sp.",522
"4967","Carboy9","Cryomonadida_XX_sp.",114
"4968","B43","Cryomonadida_XX_sp.",76
"4969","core_1","Capsellina_sp.",24
"4970","B51","Capsellina_sp.",442
"4971","B12","Capsellina_sp.",911
"4972","B11","Capsellina_sp.",971
"4973","core_2","Capsellina_sp.",283
"4974","B52","Capsellina_sp.",644
"4975","dockslush_3","Capsellina_sp.",708
"4976","B14","Capsellina_sp.",1080
"4977","blank771","Capsellina_sp.",25
"4978","core_4","Capsellina_sp.",0
"4979","mock_3","Capsellina_sp.",0
"4980","hero_13","Capsellina_sp.",0
"4981","Carboy4","Capsellina_sp.",40
"4982","Carboy7","Capsellina_sp.",346
"4983","Barrow_S2C3","Capsellina_sp.",50
"4984","Carboy2","Capsellina_sp.",28
"4985","Barrow_S1IC6","Capsellina_sp.",338
"4986","B22","Capsellina_sp.",237
"4987","Barrow_S2C1D","Capsellina_sp.",256
"4988","Barrow_S1IC5","Capsellina_sp.",173
"4989","Carboy1","Capsellina_sp.",37
"4990","B21","Capsellina_sp.",621
"4991","B32","Capsellina_sp.",468
"4992","Carboy8","Capsellina_sp.",31
"4993","B31","Capsellina_sp.",701
"4994","B42","Capsellina_sp.",449
"4995","blankMQ121118","Capsellina_sp.",13
"4996","Barrow_blank1","Capsellina_sp.",0
"4997","B41","Capsellina_sp.",406
"4998","Barrow_blank2","Capsellina_sp.",0
"4999","blankdry2","Capsellina_sp.",0
"5000","blankFiltSW1","Capsellina_sp.",38
"5001","core_3","Capsellina_sp.",158
"5002","B53","Capsellina_sp.",673
"5003","dockslush_2","Capsellina_sp.",0
"5004","B13","Capsellina_sp.",779
"5005","dockslush_1","Capsellina_sp.",312
"5006","mock_1","Capsellina_sp.",0
"5007","core_6","Capsellina_sp.",0
"5008","mock_2","Capsellina_sp.",0
"5009","hero_11","Capsellina_sp.",842
"5010","hero_12","Capsellina_sp.",479
"5011","Carboy6","Capsellina_sp.",33
"5012","Carboy5","Capsellina_sp.",69
"5013","blankMQ191118","Capsellina_sp.",0
"5014","Barrow_S1IC4","Capsellina_sp.",24
"5015","iceslush","Capsellina_sp.",0
"5016","Barrow_S2C2","Capsellina_sp.",109
"5017","Carboy3","Capsellina_sp.",22
"5018","B23","Capsellina_sp.",287
"5019","B33","Capsellina_sp.",463
"5020","CTDSW","Capsellina_sp.",1956
"5021","Carboy9","Capsellina_sp.",285
"5022","B43","Capsellina_sp.",439
"5023","core_1","Micromonas_polaris",405
"5024","B51","Micromonas_polaris",0
"5025","B12","Micromonas_polaris",985
"5026","B11","Micromonas_polaris",1029
"5027","core_2","Micromonas_polaris",942
"5028","B52","Micromonas_polaris",0
"5029","dockslush_3","Micromonas_polaris",519
"5030","B14","Micromonas_polaris",0
"5031","blank771","Micromonas_polaris",948
"5032","core_4","Micromonas_polaris",1326
"5033","mock_3","Micromonas_polaris",0
"5034","hero_13","Micromonas_polaris",0
"5035","Carboy4","Micromonas_polaris",0
"5036","Carboy7","Micromonas_polaris",112
"5037","Barrow_S2C3","Micromonas_polaris",0
"5038","Carboy2","Micromonas_polaris",0
"5039","Barrow_S1IC6","Micromonas_polaris",0
"5040","B22","Micromonas_polaris",80
"5041","Barrow_S2C1D","Micromonas_polaris",0
"5042","Barrow_S1IC5","Micromonas_polaris",584
"5043","Carboy1","Micromonas_polaris",0
"5044","B21","Micromonas_polaris",172
"5045","B32","Micromonas_polaris",134
"5046","Carboy8","Micromonas_polaris",0
"5047","B31","Micromonas_polaris",243
"5048","B42","Micromonas_polaris",122
"5049","blankMQ121118","Micromonas_polaris",642
"5050","Barrow_blank1","Micromonas_polaris",0
"5051","B41","Micromonas_polaris",0
"5052","Barrow_blank2","Micromonas_polaris",0
"5053","blankdry2","Micromonas_polaris",0
"5054","blankFiltSW1","Micromonas_polaris",0
"5055","core_3","Micromonas_polaris",678
"5056","B53","Micromonas_polaris",0
"5057","dockslush_2","Micromonas_polaris",979
"5058","B13","Micromonas_polaris",1822
"5059","dockslush_1","Micromonas_polaris",277
"5060","mock_1","Micromonas_polaris",0
"5061","core_6","Micromonas_polaris",190
"5062","mock_2","Micromonas_polaris",0
"5063","hero_11","Micromonas_polaris",476
"5064","hero_12","Micromonas_polaris",146
"5065","Carboy6","Micromonas_polaris",0
"5066","Carboy5","Micromonas_polaris",0
"5067","blankMQ191118","Micromonas_polaris",562
"5068","Barrow_S1IC4","Micromonas_polaris",335
"5069","iceslush","Micromonas_polaris",122
"5070","Barrow_S2C2","Micromonas_polaris",0
"5071","Carboy3","Micromonas_polaris",0
"5072","B23","Micromonas_polaris",123
"5073","B33","Micromonas_polaris",102
"5074","CTDSW","Micromonas_polaris",307
"5075","Carboy9","Micromonas_polaris",0
"5076","B43","Micromonas_polaris",0
"5077","core_1","Mantoniella_antarctica",59
"5078","B51","Mantoniella_antarctica",1923
"5079","B12","Mantoniella_antarctica",7249
"5080","B11","Mantoniella_antarctica",9194
"5081","core_2","Mantoniella_antarctica",1514
"5082","B52","Mantoniella_antarctica",2087
"5083","dockslush_3","Mantoniella_antarctica",2098
"5084","B14","Mantoniella_antarctica",3428
"5085","blank771","Mantoniella_antarctica",31
"5086","core_4","Mantoniella_antarctica",0
"5087","mock_3","Mantoniella_antarctica",0
"5088","hero_13","Mantoniella_antarctica",0
"5089","Carboy4","Mantoniella_antarctica",421
"5090","Carboy7","Mantoniella_antarctica",413
"5091","Barrow_S2C3","Mantoniella_antarctica",188
"5092","Carboy2","Mantoniella_antarctica",13
"5093","Barrow_S1IC6","Mantoniella_antarctica",1037
"5094","B22","Mantoniella_antarctica",874
"5095","Barrow_S2C1D","Mantoniella_antarctica",739
"5096","Barrow_S1IC5","Mantoniella_antarctica",605
"5097","Carboy1","Mantoniella_antarctica",19
"5098","B21","Mantoniella_antarctica",1107
"5099","B32","Mantoniella_antarctica",1452
"5100","Carboy8","Mantoniella_antarctica",28
"5101","B31","Mantoniella_antarctica",2137
"5102","B42","Mantoniella_antarctica",853
"5103","blankMQ121118","Mantoniella_antarctica",62
"5104","Barrow_blank1","Mantoniella_antarctica",0
"5105","B41","Mantoniella_antarctica",642
"5106","Barrow_blank2","Mantoniella_antarctica",0
"5107","blankdry2","Mantoniella_antarctica",0
"5108","blankFiltSW1","Mantoniella_antarctica",25
"5109","core_3","Mantoniella_antarctica",515
"5110","B53","Mantoniella_antarctica",2303
"5111","dockslush_2","Mantoniella_antarctica",0
"5112","B13","Mantoniella_antarctica",7565
"5113","dockslush_1","Mantoniella_antarctica",1238
"5114","mock_1","Mantoniella_antarctica",0
"5115","core_6","Mantoniella_antarctica",0
"5116","mock_2","Mantoniella_antarctica",0
"5117","hero_11","Mantoniella_antarctica",2306
"5118","hero_12","Mantoniella_antarctica",0
"5119","Carboy6","Mantoniella_antarctica",24
"5120","Carboy5","Mantoniella_antarctica",542
"5121","blankMQ191118","Mantoniella_antarctica",51
"5122","Barrow_S1IC4","Mantoniella_antarctica",76
"5123","iceslush","Mantoniella_antarctica",0
"5124","Barrow_S2C2","Mantoniella_antarctica",394
"5125","Carboy3","Mantoniella_antarctica",777
"5126","B23","Mantoniella_antarctica",1129
"5127","B33","Mantoniella_antarctica",1672
"5128","CTDSW","Mantoniella_antarctica",1497
"5129","Carboy9","Mantoniella_antarctica",415
"5130","B43","Mantoniella_antarctica",819
"5131","core_1","Dolichomastigaceae-B_sp.",20
"5132","B51","Dolichomastigaceae-B_sp.",7
"5133","B12","Dolichomastigaceae-B_sp.",3
"5134","B11","Dolichomastigaceae-B_sp.",0
"5135","core_2","Dolichomastigaceae-B_sp.",30
"5136","B52","Dolichomastigaceae-B_sp.",10
"5137","dockslush_3","Dolichomastigaceae-B_sp.",0
"5138","B14","Dolichomastigaceae-B_sp.",13
"5139","blank771","Dolichomastigaceae-B_sp.",0
"5140","core_4","Dolichomastigaceae-B_sp.",0
"5141","mock_3","Dolichomastigaceae-B_sp.",0
"5142","hero_13","Dolichomastigaceae-B_sp.",0
"5143","Carboy4","Dolichomastigaceae-B_sp.",0
"5144","Carboy7","Dolichomastigaceae-B_sp.",0
"5145","Barrow_S2C3","Dolichomastigaceae-B_sp.",324
"5146","Carboy2","Dolichomastigaceae-B_sp.",0
"5147","Barrow_S1IC6","Dolichomastigaceae-B_sp.",83
"5148","B22","Dolichomastigaceae-B_sp.",2
"5149","Barrow_S2C1D","Dolichomastigaceae-B_sp.",160
"5150","Barrow_S1IC5","Dolichomastigaceae-B_sp.",326
"5151","Carboy1","Dolichomastigaceae-B_sp.",0
"5152","B21","Dolichomastigaceae-B_sp.",0
"5153","B32","Dolichomastigaceae-B_sp.",0
"5154","Carboy8","Dolichomastigaceae-B_sp.",0
"5155","B31","Dolichomastigaceae-B_sp.",0
"5156","B42","Dolichomastigaceae-B_sp.",0
"5157","blankMQ121118","Dolichomastigaceae-B_sp.",0
"5158","Barrow_blank1","Dolichomastigaceae-B_sp.",0
"5159","B41","Dolichomastigaceae-B_sp.",0
"5160","Barrow_blank2","Dolichomastigaceae-B_sp.",0
"5161","blankdry2","Dolichomastigaceae-B_sp.",0
"5162","blankFiltSW1","Dolichomastigaceae-B_sp.",0
"5163","core_3","Dolichomastigaceae-B_sp.",23
"5164","B53","Dolichomastigaceae-B_sp.",0
"5165","dockslush_2","Dolichomastigaceae-B_sp.",0
"5166","B13","Dolichomastigaceae-B_sp.",2
"5167","dockslush_1","Dolichomastigaceae-B_sp.",7
"5168","mock_1","Dolichomastigaceae-B_sp.",0
"5169","core_6","Dolichomastigaceae-B_sp.",0
"5170","mock_2","Dolichomastigaceae-B_sp.",0
"5171","hero_11","Dolichomastigaceae-B_sp.",4
"5172","hero_12","Dolichomastigaceae-B_sp.",0
"5173","Carboy6","Dolichomastigaceae-B_sp.",0
"5174","Carboy5","Dolichomastigaceae-B_sp.",0
"5175","blankMQ191118","Dolichomastigaceae-B_sp.",0
"5176","Barrow_S1IC4","Dolichomastigaceae-B_sp.",52
"5177","iceslush","Dolichomastigaceae-B_sp.",0
"5178","Barrow_S2C2","Dolichomastigaceae-B_sp.",361
"5179","Carboy3","Dolichomastigaceae-B_sp.",0
"5180","B23","Dolichomastigaceae-B_sp.",0
"5181","B33","Dolichomastigaceae-B_sp.",0
"5182","CTDSW","Dolichomastigaceae-B_sp.",47
"5183","Carboy9","Dolichomastigaceae-B_sp.",0
"5184","B43","Dolichomastigaceae-B_sp.",0
"5185","core_1","Chlamydomonadales_XX_sp.",25
"5186","B51","Chlamydomonadales_XX_sp.",324
"5187","B12","Chlamydomonadales_XX_sp.",162
"5188","B11","Chlamydomonadales_XX_sp.",195
"5189","core_2","Chlamydomonadales_XX_sp.",789
"5190","B52","Chlamydomonadales_XX_sp.",394
"5191","dockslush_3","Chlamydomonadales_XX_sp.",1129
"5192","B14","Chlamydomonadales_XX_sp.",617
"5193","blank771","Chlamydomonadales_XX_sp.",43
