,VarA,VarB,rho.spear,p.spear,fdr.spear,rho.clr,p.clr,fdr.clr,sparcc,p.sparcc,fdr.sparcc
1010,Glaciecola.amylolytica.5,Strombidiidae_M_X_sp..8,0.246173587,0.174408932,0.270982472,0.166437541,0.362597477,0.473939692,0.029182983,1,1
1019,Glaciecola.amylolytica.5,Sulfitobacter.sp..SK011.5,-0.094151459,0.608264694,0.708072832,-0.162323749,0.37474732,0.485321443,-0.004679989,0.84,1
1032,Glaciecola.amylolytica.5,Planktoniella_sol.2,0.236803519,0.191920371,0.292154086,0.162390029,0.374549693,0.485321443,-0.015116531,0.86,1
994,Glaciecola.amylolytica.5,Placidiales_XX_sp.,0.217207943,0.232419429,0.340615879,0.159970715,0.381802888,0.493275464,0.040569259,0.88,1
995,Glaciecola.amylolytica.5,Thalassiosira_tumida.10,0.224143847,0.217475924,0.322148758,0.155926154,0.394109584,0.50517683,0.003483736,1,1
1027,Glaciecola.amylolytica.5,Marinomonas.5,0.296920821,0.098888024,0.175110975,0.143328446,0.433871728,0.540781558,-0.029822053,0.94,1
1001,Glaciecola.amylolytica.5,Pentapharsodinium_dalei.4,0.333177191,0.062407481,0.120540477,0.128859471,0.48213265,0.584152126,-0.013201624,0.9,1
1020,Glaciecola.amylolytica.5,Polaribacter.sp..L3A8.26,-0.0836007,0.649181672,0.744183868,-0.124301041,0.497890007,0.601131807,0.020393558,0.98,1
1025,Glaciecola.amylolytica.5,Pseudopedinella_elastica.4,0.331958575,0.063431012,0.122308003,0.124094951,0.498608498,0.601131807,0.022500209,0.94,1
998,Glaciecola.amylolytica.5,Porosira_pseudodelicatula.11,0.228005865,0.209445787,0.314168681,0.120234604,0.51216285,0.614595421,0.022851489,0.84,1
1015,Glaciecola.amylolytica.5,Octadecabacter,-0.378487329,0.032675326,0.070071801,-0.108801206,0.553348822,0.649508295,0.003971689,0.86,1
1014,Glaciecola.amylolytica.5,Phaeocystis_antarctica.4,0.170821114,0.349911939,0.469881747,0.09457478,0.606645982,0.698261906,0.010001232,0.86,1
1031,Glaciecola.amylolytica.5,Thalassiosira_tumida.12,0.174136194,0.340498397,0.463307831,0.093666942,0.610119648,0.701544305,-0.030002293,0.9,1
1033,Glaciecola.amylolytica.5,MAST.1A_XX_sp..9,0.170454545,0.350962383,0.469989185,0.081378299,0.657935315,0.739194259,-0.021514569,0.98,1
1029,Glaciecola.amylolytica.5,NA..6,0.134359821,0.463467695,0.57959153,-0.062139126,0.735473598,0.805450698,-0.094383428,0.94,1
1021,Glaciecola.amylolytica.5,Polaribacter.sp..L3A8.14,0.101906158,0.57890755,0.685212713,-0.061583578,0.737755472,0.807166025,-0.026059804,0.94,1
1017,Glaciecola.amylolytica.5,Polaribacter.sp..L3A8.19,-0.052419355,0.775700188,0.845400785,-0.060117302,0.743788589,0.811405733,0.02380935,1,1
1018,Glaciecola.amylolytica.5,Sulfitobacter.sp..SK011.3,-0.053274688,0.772135571,0.842796369,-0.057867334,0.753075259,0.818370802,0.00309919,0.92,1
1024,Glaciecola.amylolytica.5,Rhizosolenia_pungens.15,0.277334801,0.12435504,0.209931333,0.036110348,0.844447655,0.89165634,0.037089558,0.96,1
1002,Glaciecola.amylolytica.5,Marinomonas.10,0.249839612,0.167875888,0.26264078,0.022546055,0.902518235,0.935699052,-0.063115564,0.84,1
1011,Glaciecola.amylolytica.5,MAST.1C_XX_sp..5,0.116675888,0.524817587,0.640686405,0.004769769,0.979330333,0.989688243,-0.032238648,0.9,1
1034,Glaciecola.amylolytica.5,NA..164,0.126440241,0.490463112,0.607291318,NA,NA,NA,-0.033099678,0.92,1
78,Marinomonas.10,Marinomonas.10,1,0,0,1,0,0,1,1,1
90,Marinomonas.10,Planktomarina.temperata.RCA23.7,0.882752665,2.34E-11,4.32E-10,0.743303065,1.10E-06,8.14E-06,-0.082857719,0.9,1
74,Marinomonas.10,Porosira_pseudodelicatula.11,0.69599487,9.73E-06,6.50E-05,0.656768402,4.45E-05,0.000239193,0.078141159,0.88,1
103,Marinomonas.10,Pseudohongiella.spirulinae.2,0.761599171,4.14E-07,3.83E-06,0.647900282,6.10E-05,0.000312557,0.028874795,0.82,1
69,Marinomonas.10,NA..12,0.729474609,2.17E-06,1.69E-05,0.620126805,0.000153276,0.000721112,-0.046867223,0.98,1
75,Marinomonas.10,Thalassiosira_tumida.6,0.658630491,4.16E-05,0.000232497,0.616463473,0.000171979,0.000801622,0.007914103,0.94,1
76,Marinomonas.10,Stellarima_microtrias.4,0.657868209,4.28E-05,0.000236655,0.599945012,0.000284074,0.00122502,0.002783658,0.98,1
70,Marinomonas.10,Placidiales_XX_sp.,0.691955102,1.15E-05,7.50E-05,0.581506482,0.000482025,0.00194881,0.058864371,0.98,1
71,Marinomonas.10,Thalassiosira_tumida.10,0.678653555,1.96E-05,0.000120199,0.560227085,0.000854422,0.003158638,-0.031101826,0.74,1
73,Marinomonas.10,Polar.centric.Mediophyceae.5,0.591934005,0.000358843,0.001587352,0.505407883,0.003171421,0.009574889,0.038020682,1,1
873,Marinomonas.10,Planktoniella_sol.2,0.520575568,0.002254502,0.007614006,0.373567961,0.035198421,0.071704389,-0.071042469,0.82,1
288,Marinomonas.10,Phaeocystis_antarctica.4,0.483732016,0.005032109,0.015016452,0.363486391,0.040862215,0.081006289,0.019544686,0.68,1
753,Marinomonas.10,NA..6,-0.011732356,0.949185396,0.970699118,-0.360769936,0.042507409,0.083243676,-0.003426015,0.9,1
222,Marinomonas.10,MAST.1C_XX_sp..5,0.489129604,0.004498,0.013723465,0.351894442,0.048256404,0.09257351,0.035058432,0.96,1
390,Marinomonas.10,Sulfitobacter.sp..SK011.3,-0.166085283,0.363628584,0.483809846,-0.309388957,0.084870306,0.148304479,-0.091405126,0.92,1
678,Marinomonas.10,Marinomonas.5,0.433874074,0.013102791,0.03359079,0.287966274,0.109990171,0.184078506,-0.032151279,0.8,1
447,Marinomonas.10,Polaribacter.sp..L3A8.26,-0.395214528,0.025172185,0.056856669,-0.277136052,0.124636189,0.203707169,-0.057536054,0.98,1
477,Marinomonas.10,Polaribacter.sp..L3A8.14,-0.183484558,0.314792365,0.436323228,-0.25680506,0.155947137,0.240311981,0.002883422,1,1
165,Marinomonas.10,Pentapharsodinium_dalei.8,0.104665017,0.568617955,0.677297838,0.249106407,0.169168335,0.255793407,0.053332341,0.98,1
312,Marinomonas.10,Octadecabacter,-0.41819083,0.0172264,0.041905356,-0.239495812,0.186768011,0.278301608,0.083114554,NA,NA
363,Marinomonas.10,Polaribacter.sp..L3A8.19,-0.278251307,0.123064627,0.208433782,-0.213729265,0.2401686,0.340767523,0.051381376,0.72,1
418,Marinomonas.10,Sulfitobacter.sp..SK011.5,-0.140042402,0.444593195,0.561904501,-0.208589472,0.251931075,0.354140759,-0.055304431,0.88,1
202,Marinomonas.10,Strombidiidae_M_X_sp..8,0.327956004,0.066885659,0.127229382,0.186067828,0.307908439,0.412555374,-0.047827389,0.78,1
915,Marinomonas.10,MAST.1A_XX_sp..9,0.395014208,0.025252829,0.056856669,0.186050775,0.307953568,0.412555374,0.00584381,0.96,1
573,Marinomonas.10,Rhizosolenia_pungens.15,0.321356554,0.072900634,0.136371336,0.181301558,0.320683864,0.426067607,0.021739476,0.84,1
337,Marinomonas.10,Paraglaciecola.psychrophila.170.3,-0.258454772,0.153213644,0.24444836,-0.179268629,0.326231409,0.431405661,-0.046268328,0.9,1
77,Marinomonas.10,Pentapharsodinium_dalei.4,0.454725993,0.008929529,0.024567093,0.085527187,0.641630555,0.725378757,0.037235206,0.98,1
508,Marinomonas.10,Polaribacter.sp..L3A8.45,-0.039226469,0.831208551,0.886219703,-0.081019155,0.659354145,0.740051219,-0.098782046,0.98,1
1093,Marinomonas.10,Polaribacter.sp..L3A8.58,0.158922189,0.384971626,0.503767974,-0.067638164,0.713008898,0.78619163,0.102012333,NA,NA
607,Marinomonas.10,Pseudopedinella_elastica.4,0.222731439,0.220464451,0.324652612,0.060678277,0.741478625,0.809668818,-0.055537248,0.98,1
642,Marinomonas.10,Rhizosolenia_pungens.14,0.183117955,0.315777008,0.436323228,0.050407846,0.784100766,0.842348251,0.070429784,0.98,1
832,Marinomonas.10,Thalassiosira_tumida.12,0.185701192,0.308879654,0.430415091,0.033913841,0.853805042,0.898390045,0.049141617,1,1
67,Marinomonas.10,Raphid.pennate_X_sp..15,-0.138980567,0.448088072,0.563481991,-0.009167584,0.960283881,0.980286541,0.060923933,0.94,1
958,Marinomonas.10,NA..164,-0.12645183,0.490423033,0.607291318,NA,NA,NA,-0.014167235,0.82,1
703,Marinomonas.5,Marinomonas.5,1,0,0,1,0,0,1,1,1
701,Marinomonas.5,Pseudopedinella_elastica.4,0.760516913,4.40E-07,3.97E-06,0.687929615,1.36E-05,8.18E-05,-0.055911384,0.92,1
778,Marinomonas.5,NA..6,0.731921917,1.93E-06,1.52E-05,0.620841355,0.000149847,0.000710198,-0.04777758,0.88,1
697,Marinomonas.5,Polaribacter.sp..L3A8.14,0.555351906,0.000968971,0.003789907,0.575879765,0.00056293,0.002220229,-0.016587068,1,1
702,Marinomonas.5,Rhizosolenia_pungens.14,0.613636364,0.000187777,0.000920922,0.564882698,0.000756324,0.002882209,0.003148745,0.9,1
940,Marinomonas.5,MAST.1A_XX_sp..9,0.63856305,8.40E-05,0.0004364,0.544721408,0.001266512,0.004382286,-0.044272286,0.94,1
898,Marinomonas.5,Planktoniella_sol.2,0.611070381,0.000203221,0.000959133,0.539222874,0.001449701,0.004895996,0.044245308,0.9,1
857,Marinomonas.5,Thalassiosira_tumida.12,0.577215656,0.000542708,0.002318843,0.530107233,0.001804624,0.005900334,-0.034702047,0.94,1
698,Marinomonas.5,Polaribacter.sp..L3A8.45,0.513929619,0.00262313,0.008702619,0.516129032,0.002495742,0.007755364,-0.085668108,0.74,1
667,Marinomonas.5,Raphid.pennate_X_sp..15,-0.575304816,0.000571837,0.002434082,-0.513887635,0.002625615,0.008092061,0.021699309,0.9,1
691,Marinomonas.5,Octadecabacter,-0.06042452,0.742523265,0.821143376,-0.418152505,0.017237664,0.038966103,-0.022640549,0.98,1
1118,Marinomonas.5,Polaribacter.sp..L3A8.58,0.528592375,0.00187041,0.00653196,0.401392962,0.022786825,0.049429882,-0.007784259,0.68,1
693,Marinomonas.5,Polaribacter.sp..L3A8.19,0.306451613,0.088026538,0.159380312,0.357771261,0.044384799,0.086172209,0.067609441,0.92,1
700,Marinomonas.5,Rhizosolenia_pungens.15,0.470167723,0.006619957,0.019029349,0.347355881,0.051426761,0.097331185,0.043662726,0.98,1
690,Marinomonas.5,Phaeocystis_antarctica.4,0.38526393,0.029442254,0.063867044,0.318914956,0.075229445,0.134058157,-0.034836155,0.84,1
669,Marinomonas.5,NA..12,0.035589815,0.846663353,0.896723008,-0.307833555,0.086530614,0.150474795,0.042816862,0.82,1
670,Marinomonas.5,Placidiales_XX_sp.,-0.089708348,0.62536325,0.724984322,-0.255182643,0.158669478,0.243392913,-0.023254723,0.9,1
675,Marinomonas.5,Thalassiosira_tumida.6,-0.112007335,0.541645936,0.656303627,-0.255178739,0.158676069,0.243392913,0.007750269,0.9,1
692,Marinomonas.5,Paraglaciecola.psychrophila.170.3,0.185483871,0.30945624,0.430415091,0.247800587,0.171487661,0.25860706,-0.103033191,NA,NA
696,Marinomonas.5,Polaribacter.sp..L3A8.26,0.12540105,0.494063909,0.609741892,0.197268318,0.279164305,0.382156962,-0.045219145,0.86,1
680,Marinomonas.5,Pseudohongiella.spirulinae.2,0.098285515,0.592535733,0.69638971,-0.191436712,0.293906324,0.397990796,0.013159337,0.98,1
684,Marinomonas.5,Pentapharsodinium_dalei.8,-0.23973607,0.186312979,0.28515745,-0.157624633,0.388914,0.499084178,-0.029100564,0.92,1
677,Marinomonas.5,Pentapharsodinium_dalei.4,-0.204704685,0.261070196,0.377064253,0.134663952,0.462446933,0.568235447,-0.033924466,0.94,1
695,Marinomonas.5,Sulfitobacter.sp..SK011.5,0.445146625,0.01068023,0.028213816,0.130632847,0.47607286,0.579299014,-0.009810393,0.8,1
673,Marinomonas.5,Polar.centric.Mediophyceae.5,0.02474567,0.893059653,0.930167395,-0.11236367,0.540352533,0.640922878,-0.06460719,0.86,1
694,Marinomonas.5,Sulfitobacter.sp..SK011.3,0.32442448,0.070054227,0.131482808,0.104528612,0.569124744,0.664729973,-0.024465878,0.96,1
676,Marinomonas.5,Stellarima_microtrias.4,0.008431085,0.963472356,0.977335268,-0.082478006,0.653598111,0.736522147,-0.04582294,0.9,1
687,Marinomonas.5,MAST.1C_XX_sp..5,0.08567239,0.641062824,0.73646097,0.065492598,0.721747088,0.795049526,0.040313249,0.9,1
674,Marinomonas.5,Porosira_pseudodelicatula.11,0.048387097,0.792564038,0.858801378,-0.05388563,0.769592244,0.830717752,0.018666384,0.96,1
671,Marinomonas.5,Thalassiosira_tumida.10,-0.055162555,0.764284082,0.837002373,-0.050014049,0.785748189,0.843314898,-0.099739869,NA,NA
679,Marinomonas.5,Planktomarina.temperata.RCA23.7,0.365838183,0.039479578,0.082012825,0.037060839,0.840404817,0.889283897,-0.020983577,0.98,1
686,Marinomonas.5,Strombidiidae_M_X_sp..8,0.089817616,0.624940401,0.724984322,0.002199615,0.99046723,0.993818788,-0.0213327,0.84,1
983,Marinomonas.5,NA..164,0.262606655,0.146487506,0.234712936,NA,NA,NA,0.048221823,0.86,1
946,MAST.1A_XX_sp..9,MAST.1A_XX_sp..9,1,0,0,1,0,0,1,1,1
945,MAST.1A_XX_sp..9,Planktoniella_sol.2,0.835777126,2.64E-09,3.58E-08,0.821847507,8.10E-09,7.55E-08,-0.004771122,0.92,1
924,MAST.1A_XX_sp..9,MAST.1C_XX_sp..5,0.642451197,7.36E-05,0.000391285,0.599890181,0.000284535,0.00122502,0.040622598,1,1
944,MAST.1A_XX_sp..9,Thalassiosira_tumida.12,0.608010267,0.00022311,0.001035671,0.562918158,0.000796439,0.003004625,0.000402095,0.9,1
927,MAST.1A_XX_sp..9,Phaeocystis_antarctica.4,0.553519062,0.001015401,0.003922509,0.505865103,0.003139671,0.009571755,-0.01971615,0.84,1
928,MAST.1A_XX_sp..9,Octadecabacter,-0.110284016,0.547921735,0.659611224,-0.505452961,0.003168279,0.009574889,-0.080868612,0.86,1
914,MAST.1A_XX_sp..9,Pentapharsodinium_dalei.4,0.055723014,0.761957555,0.83540103,0.487576376,0.004646456,0.013168851,-0.068765117,0.94,1
923,MAST.1A_XX_sp..9,Strombidiidae_M_X_sp..8,0.504445058,0.003239189,0.010419105,0.475850062,0.005909288,0.016037348,0.005884854,0.82,1
942,MAST.1A_XX_sp..9,NA..6,0.464668685,0.00737584,0.020748,0.426725325,0.014865973,0.034503739,-0.021419005,1,1
904,MAST.1A_XX_sp..9,Raphid.pennate_X_sp..15,-0.45155378,0.00948015,0.025767732,-0.404803389,0.021552036,0.047297074,-0.053679436,0.98,1
938,MAST.1A_XX_sp..9,Pseudopedinella_elastica.4,0.534323162,0.001632034,0.005789102,0.387315555,0.028516634,0.059678597,-0.072239808,0.82,1
908,MAST.1A_XX_sp..9,Thalassiosira_tumida.10,0.305784428,0.088755796,0.16001003,0.320862193,0.073367581,0.131766108,0.107812027,0.9,1
916,MAST.1A_XX_sp..9,Planktomarina.temperata.RCA23.7,0.503256838,0.003324543,0.010623469,0.312265089,0.081864714,0.143837067,-0.108045126,0.98,1
933,MAST.1A_XX_sp..9,Polaribacter.sp..L3A8.26,-0.38866992,0.027918726,0.061628811,-0.304152546,0.090558966,0.156193446,0.118049082,NA,NA
939,MAST.1A_XX_sp..9,Rhizosolenia_pungens.14,0.333944282,0.061769868,0.11951357,0.269428152,0.13590611,0.217758654,-0.006305304,0.98,1
931,MAST.1A_XX_sp..9,Sulfitobacter.sp..SK011.3,0.022044699,0.904676005,0.937936152,-0.25498368,0.159005664,0.243392913,0.081470381,NA,NA
917,MAST.1A_XX_sp..9,Pseudohongiella.spirulinae.2,0.445402082,0.010630042,0.028147153,0.230494202,0.204381185,0.298629504,-0.053971339,0.88,1
935,MAST.1A_XX_sp..9,Polaribacter.sp..L3A8.45,-0.111070381,0.545053807,0.658316057,-0.195381232,0.283881563,0.386270691,0.003443344,0.76,1
1124,MAST.1A_XX_sp..9,Polaribacter.sp..L3A8.58,-0.045087977,0.806430933,0.869650184,-0.155058651,0.396778546,0.508020658,0.029213687,0.96,1
907,MAST.1A_XX_sp..9,Placidiales_XX_sp.,0.275912793,0.126376968,0.212132768,0.152632609,0.40429723,0.514790338,-0.072387382,0.92,1
932,MAST.1A_XX_sp..9,Sulfitobacter.sp..SK011.5,0.167114234,0.360621582,0.480828776,-0.152742778,0.403954054,0.514790338,0.02821536,0.94,1
937,MAST.1A_XX_sp..9,Rhizosolenia_pungens.15,0.350288701,0.049359762,0.099070839,0.133626616,0.465933462,0.568990269,-0.051921394,0.8,1
906,MAST.1A_XX_sp..9,NA..12,0.314070945,0.080019868,0.14738847,0.119060773,0.516320214,0.61803032,0.102479272,NA,NA
910,MAST.1A_XX_sp..9,Polar.centric.Mediophyceae.5,0.168453855,0.356728945,0.476201479,0.097516268,0.595449073,0.689635292,-0.122628995,NA,NA
934,MAST.1A_XX_sp..9,Polaribacter.sp..L3A8.14,0.004032258,0.982525788,0.988661096,-0.075146628,0.682716087,0.760220874,0.008060864,0.64,1
930,MAST.1A_XX_sp..9,Polaribacter.sp..L3A8.19,-0.07111437,0.698927439,0.789970092,-0.072214076,0.694492863,0.770292969,-0.07571917,0.98,1
911,MAST.1A_XX_sp..9,Porosira_pseudodelicatula.11,0.111803519,0.54238639,0.656450481,0.046920821,0.798719686,0.850760912,0.038605083,0.78,1
929,MAST.1A_XX_sp..9,Paraglaciecola.psychrophila.170.3,-0.015395894,0.933348958,0.962356147,-0.024560117,0.893857009,0.930139028,-0.052250057,0.92,1
913,MAST.1A_XX_sp..9,Stellarima_microtrias.4,0.06414956,0.727234511,0.810503503,-0.014662757,0.936516294,0.964740072,0.005525364,0.76,1
921,MAST.1A_XX_sp..9,Pentapharsodinium_dalei.8,0.063049853,0.731737647,0.81240164,-0.003665689,0.984114143,0.992916595,-0.076724093,0.98,1
912,MAST.1A_XX_sp..9,Thalassiosira_tumida.6,0.120073329,0.512733055,0.63002493,-0.001466544,0.993644158,0.994525829,0.03595057,0.88,1
989,MAST.1A_XX_sp..9,NA..164,0.009726172,0.957866018,0.974992464,NA,NA,NA,-0.005836872,0.8,1
231,MAST.1C_XX_sp..5,MAST.1C_XX_sp..5,1,0,0,1,0,0,1,1,1
230,MAST.1C_XX_sp..5,Strombidiidae_M_X_sp..8,0.789102186,8.04E-08,8.25E-07,0.686359284,1.44E-05,8.58E-05,0.031829699,0.9,1
456,MAST.1C_XX_sp..5,Polaribacter.sp..L3A8.26,-0.76548323,3.33E-07,3.13E-06,-0.634462008,9.63E-05,0.000472312,-0.010169211,0.94,1
224,MAST.1C_XX_sp..5,Pseudohongiella.spirulinae.2,0.761126996,4.25E-07,3.87E-06,0.605120739,0.000243461,0.001072752,0.057755942,0.9,1
517,MAST.1C_XX_sp..5,Polaribacter.sp..L3A8.45,-0.55769607,0.000912311,0.003644546,-0.585580874,0.000430038,0.001757546,0.049196653,0.86,1
1102,MAST.1C_XX_sp..5,Polaribacter.sp..L3A8.58,-0.371675078,0.036210323,0.07634625,-0.574573714,0.000583341,0.002276847,-0.028951211,0.84,1
213,MAST.1C_XX_sp..5,NA..12,0.611641572,0.000199688,0.000954442,0.528644877,0.001868096,0.006072658,-0.131444419,NA,NA
214,MAST.1C_XX_sp..5,Placidiales_XX_sp.,0.686834374,1.42E-05,9.03E-05,0.526349614,0.001971642,0.006300319,0.011203871,0.74,1
221,MAST.1C_XX_sp..5,Pentapharsodinium_dalei.4,0.388095131,0.028171212,0.06170316,0.471756357,0.006414295,0.017064446,-0.051136538,0.96,1
223,MAST.1C_XX_sp..5,Planktomarina.temperata.RCA23.7,0.504085945,0.003264784,0.010462147,0.469562026,0.006699836,0.017782153,0.022192911,0.94,1
882,MAST.1C_XX_sp..5,Planktoniella_sol.2,0.46578629,0.007216541,0.02040165,0.467253911,0.007011807,0.018479716,0.075403318,NA,NA
399,MAST.1C_XX_sp..5,Sulfitobacter.sp..SK011.3,-0.437988832,0.012169968,0.031557987,-0.450860041,0.009604318,0.024074824,-0.029158169,0.86,1
427,MAST.1C_XX_sp..5,Sulfitobacter.sp..SK011.5,-0.386725623,0.028780321,0.062817776,-0.450903266,0.009596541,0.024074824,0.033123169,0.88,1
215,MAST.1C_XX_sp..5,Thalassiosira_tumida.10,0.709029207,5.57E-06,4.00E-05,0.448054926,0.010120508,0.02498016,-0.023009171,0.9,1
297,MAST.1C_XX_sp..5,Phaeocystis_antarctica.4,0.594570054,0.000332513,0.001488393,0.429462665,0.014168746,0.032953291,-0.059322779,0.92,1
218,MAST.1C_XX_sp..5,Porosira_pseudodelicatula.11,0.480645955,0.005361247,0.015872668,0.417905147,0.017310512,0.039052516,-0.010316763,0.78,1
486,MAST.1C_XX_sp..5,Polaribacter.sp..L3A8.14,-0.567969419,0.000696884,0.002890018,-0.412401568,0.0189988,0.042353056,0.02083238,0.9,1
321,MAST.1C_XX_sp..5,Octadecabacter,-0.293680347,0.102803117,0.180345126,-0.403509005,0.022014012,0.047987289,-0.026821572,0.98,1
219,MAST.1C_XX_sp..5,Thalassiosira_tumida.6,0.534036841,0.001643282,0.005810726,0.390183591,0.027262661,0.057555835,0.058627869,0.98,1
228,MAST.1C_XX_sp..5,Pentapharsodinium_dalei.8,0.317006187,0.077089844,0.143021947,0.381581522,0.031165059,0.064503094,-0.082488116,0.9,1
217,MAST.1C_XX_sp..5,Polar.centric.Mediophyceae.5,0.434822642,0.012882597,0.033253018,0.359967098,0.043003682,0.08406959,0.007532956,0.98,1
372,MAST.1C_XX_sp..5,Polaribacter.sp..L3A8.19,-0.446707214,0.010376724,0.027736837,-0.346175159,0.052278069,0.098611475,-0.080756229,0.88,1
841,MAST.1C_XX_sp..5,Thalassiosira_tumida.12,0.294651967,0.101617144,0.179100217,0.302724624,0.092159587,0.158228332,-0.031101052,0.9,1
220,MAST.1C_XX_sp..5,Stellarima_microtrias.4,0.398092261,0.024036837,0.055221084,0.249862516,0.16783563,0.254460471,-0.077027781,0.88,1
346,MAST.1C_XX_sp..5,Paraglaciecola.psychrophila.170.3,-0.243441673,0.179393065,0.276126899,-0.147312482,0.421065347,0.529500235,-0.06174237,0.96,1
762,MAST.1C_XX_sp..5,NA..6,-0.134483121,0.463053717,0.57959153,-0.128612098,0.482981098,0.58455223,0.054622901,0.86,1
651,MAST.1C_XX_sp..5,Rhizosolenia_pungens.14,-0.029902783,0.870942233,0.913032378,-0.111355761,0.544014758,0.642795934,-0.059002126,0.96,1
211,MAST.1C_XX_sp..5,Raphid.pennate_X_sp..15,-0.000642261,0.997216489,0.997216489,-0.015689516,0.932080719,0.961927768,0.010791393,0.98,1
582,MAST.1C_XX_sp..5,Rhizosolenia_pungens.15,0.156315988,0.392913588,0.511785828,0.014677558,0.93645234,0.964740072,0.011252046,0.84,1
616,MAST.1C_XX_sp..5,Pseudopedinella_elastica.4,0.025685726,0.889021634,0.927287011,-0.008806535,0.961846875,0.980979453,0.005438231,0.92,1
967,MAST.1C_XX_sp..5,NA..164,-0.272582743,0.131206793,0.217648916,NA,NA,NA,-0.023935751,0.94,1
6,NA..12,NA..12,1,0,0,1,0,0,1,1,1
9,NA..12,Placidiales_XX_sp.,0.860631656,2.68E-10,4.25E-09,0.815828131,1.28E-08,1.16E-07,-0.069032191,0.98,1
39,NA..12,Thalassiosira_tumida.6,0.803119482,3.17E-08,3.58E-07,0.784770854,1.06E-07,8.46E-07,0.039345011,0.96,1
31,NA..12,Porosira_pseudodelicatula.11,0.768666623,2.78E-07,2.65E-06,0.69932152,8.46E-06,5.36E-05,0.087399404,0.88,1
94,NA..12,Pseudohongiella.spirulinae.2,0.674864713,2.27E-05,0.000136253,0.696522052,9.52E-06,5.97E-05,-0.020875398,0.78,1
468,NA..12,Polaribacter.sp..L3A8.14,-0.39112106,0.026862704,0.06012129,-0.666483494,3.12E-05,0.000173344,-0.041401857,1,1
48,NA..12,Stellarima_microtrias.4,0.765731381,3.28E-07,3.11E-06,0.654192167,4.88E-05,0.000258391,0.013298844,0.94,1
13,NA..12,Thalassiosira_tumida.10,0.843657335,1.33E-09,1.90E-08,0.651515481,5.37E-05,0.000279139,0.015087869,0.96,1
24,NA..12,Polar.centric.Mediophyceae.5,0.712411948,4.79E-06,3.58E-05,0.643427428,7.12E-05,0.000358804,0.011892059,0.98,1
744,NA..12,NA..6,-0.182368652,0.317795492,0.437696356,-0.613154965,0.000190592,0.000879756,-0.092352107,0.96,1
81,NA..12,Planktomarina.temperata.RCA23.7,0.706454874,6.23E-06,4.36E-05,0.580112022,0.000501053,0.002011343,0.077641735,0.88,1
438,NA..12,Polaribacter.sp..L3A8.26,-0.542251695,0.001346121,0.004946007,-0.576933783,0.000546921,0.002172277,-0.045220689,0.86,1
354,NA..12,Polaribacter.sp..L3A8.19,-0.522106255,0.002176281,0.007371906,-0.564667271,0.000760635,0.002888875,-0.004238403,0.88,1
328,NA..12,Paraglaciecola.psychrophila.170.3,-0.541919142,0.001357168,0.004964142,-0.51550196,0.002531503,0.007844876,0.099845793,NA,NA
381,NA..12,Sulfitobacter.sp..SK011.3,-0.410407672,0.019643196,0.04664742,-0.473660467,0.006174999,0.016505684,0.02089517,0.84,1
499,NA..12,Polaribacter.sp..L3A8.45,-0.195010172,0.28481511,0.403100934,-0.462851048,0.007641307,0.019912588,0.020311077,1,1
409,NA..12,Sulfitobacter.sp..SK011.5,-0.39705306,0.024441871,0.055810587,-0.435412111,0.012747332,0.03027156,0.071984523,1,1
1084,NA..12,Polaribacter.sp..L3A8.58,-0.037057436,0.840419283,0.89264873,-0.387635459,0.028374472,0.059491457,-0.007913001,0.94,1
193,NA..12,Strombidiidae_M_X_sp..8,0.433538355,0.013181474,0.0336396,0.383084251,0.030452358,0.063260147,-0.054408078,0.92,1
156,NA..12,Pentapharsodinium_dalei.8,0.239589167,0.186591112,0.285196171,0.321775956,0.072506301,0.130586253,0.037719373,0.78,1
279,NA..12,Phaeocystis_antarctica.4,0.484498461,0.004953104,0.014819899,0.279765298,0.120954746,0.198887687,-0.004402332,0.94,1
598,NA..12,Pseudopedinella_elastica.4,0.08623065,0.63888193,0.73646097,-0.26603073,0.141103822,0.225127456,0.023929593,0.88,1
633,NA..12,Rhizosolenia_pungens.14,0.069345103,0.706082467,0.794078786,-0.222711523,0.220506791,0.316452494,0.020905893,0.96,1
864,NA..12,Planktoniella_sol.2,0.404146198,0.021785581,0.050773008,0.200146846,0.272066681,0.376553639,-0.010247459,0.92,1
4,NA..12,Raphid.pennate_X_sp..15,-0.104780277,0.568189889,0.677297838,0.159464204,0.383331709,0.494169335,-0.049834917,0.88,1
58,NA..12,Pentapharsodinium_dalei.4,0.660768756,3.85E-05,0.000217996,0.142921261,0.43519251,0.541231699,0.018944348,0.98,1
564,NA..12,Rhizosolenia_pungens.15,0.175580282,0.33644637,0.458901458,-0.138519449,0.449610375,0.557319234,-0.083746562,0.94,1
303,NA..12,Octadecabacter,-0.597378848,0.000306357,0.001387835,-0.133946437,0.464857053,0.568990269,-0.015142209,0.98,1
823,NA..12,Thalassiosira_tumida.12,0.084395956,0.64606036,0.741359193,-0.074121665,0.686824055,0.76404096,-0.031426696,0.92,1
949,NA..12,NA..164,-0.223907253,0.217974598,0.322148758,NA,NA,NA,0.078480739,0.92,1
947,NA..164,Raphid.pennate_X_sp..15,-0.291865425,0.105046373,0.183994268,NA,NA,NA,-0.068699686,0.96,1
